AFG,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHI,CHL,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FRO,FLK,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,IMY,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,PRK,KOR,KSV,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,PRI,QAT,REU,ROM,RUS,RWA,SHN,SPM,WSM,SMR,STP,SAU,SEN,SRB,SCG,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,KNA,LCA,VCT,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,VGB,WLF,PSE,YEM,ZMB,ZWE
0,0,"1,56",0,0,"6,24",0,0,"1,43",0,0,"1612,91","15,73",0,"0,78","0,39","0,26",0,0,"5,59",0,0,"0,26",0,0,"0,91",0,0,"0,26","10,66","0,13","0,26","56,42","0,78","115,57",0,0,0,0,0,"2,99","0,13",0,0,"2,08",0,0,"0,13","0,39",0,0,0,0,"6,76",0,0,"0,39",0,"27,04",0,0,0,0,0,0,0,"4,16","4,68","813,15",0,"0,39",0,0,0,"16,9","1,56","0,26","977,99",0,0,0,"2,99","0,13","0,13",0,0,0,0,"1,56","12,61","0,26","6,24",0,"0,26","1,82","1,3",0,"12,35","78,39",0,0,"4,55",0,"0,26",0,0,0,0,"4,42",0,0,0,"0,13",0,0,0,0,0,"4,03",0,"1,69",0,"0,91","9,23",0,0,0,0,0,0,"0,26",0,"2,21","3,25",0,"0,91",0,0,0,"0,13","0,78",0,"3,12",0,0,"36,66",0,"0,78","29,25",0,"0,26","0,39",0,0,0,"1,04","0,26","1,82",0,0,"5,59",0,0,0,"0,91","1,43",0,"0,78","0,39",0,0,0,"0,13",0,0,0,0,"1,43","0,26",0,"9,1","0,26","0,26","5,2",0,0,0,0,"396,11","16,64",0,0,0,0,"4,29",0,"1,04","9,75","10,53","6,89",0,0,"0,52",0,0,"0,39",0,"0,26",0,"0,13","703,69",0,0,0,0,0,"0,91","9998,43","4,42",0,0,"0,26",0,0,0,0,0,"7,28","4,68","1,82","20,67"
"0,13","0,13","3,77",0,0,"2,34",0,0,"1203,41",0,0,"1281,93","741,65",0,"2,6","150,8","1,69",0,0,"133,9",0,0,"2,99",0,"17,68","14,82",0,"339,43",0,"24,05","0,91","1,69","4,81","8,06","4132,96","0,13",0,0,"0,65",0,"61,36","1,43","15,47",0,"2,34",0,0,"1,04","0,65","98,28","1,17","3,77",0,"50,83",0,0,"1,04","3,64","8,45",0,0,0,0,0,0,0,"2,47","35,49","6150,43","0,39","0,52",0,0,0,"100962,16","11,44","1,56","7,8","0,13",0,"0,39","1,82","1,56","0,26","0,26","1,56",0,"0,13","11,05","117,26","2,21","44,46","0,26",0,"2,86","18,2",0,"2465,58","161,33",0,0,"1,56",0,"4,42",0,"0,13","0,65",0,"1,17",0,0,0,"16,51",0,0,"17,42",0,0,"30,81",0,26,0,"0,39","1,04",0,"0,26",0,0,"0,26",0,0,0,39,"1,95",0,"3,77",0,0,0,"0,39","0,26",0,"0,65",0,"0,65","331,63",0,"0,52","68,64","1,04","0,39","0,65",0,0,0,"82,16",0,"12,74",0,"2,99","11,7","0,52","28,73","0,52","2744,56","11,31","0,13","88,14",0,"250,25",0,0,0,0,0,0,0,"0,65","2,21",0,"142,87",0,"1,69","0,52","14,69","5,85",0,0,"142,61","125,71",0,0,0,0,"1,17",0,"0,39","562,38","1089,53","2,86",0,0,"8,97","0,52",0,"0,52",0,0,"0,39","29,51","84,11",0,0,0,0,"1569,49","0,13","5767,84","20192,38","9,23",0,"0,13","98,28",0,"0,26",0,0,"11,31","7,28","0,65","13,52"
0,0,"1,3",0,"0,26","2,47",0,0,"38,48",0,0,"813,02","83,85",0,"2,6",0,"0,78",0,0,"85,02",0,"0,39","1,43","1,43","1,95","4,03",0,"116,09",0,"0,78","0,39","3,64","0,91","14,17","2680,86","0,26",0,0,"1,3",0,"16,9","0,65","18,46",0,"26,26","0,13",0,"2,08","4,68","37,44","1,04",0,"0,78",0,"0,26",0,"3,51","0,65","5,33",0,0,"0,65",0,"0,39",0,0,"2,08","54,47","745,68",0,"0,39",0,0,0,"909,09","1,04","0,13","19,37","881,14",0,"0,39","2,21","2,08","1,17",0,"0,26",0,"0,26","4,55","27,69","258,31","1,56","5,2",0,"0,26","25,35",0,"1,69","432,25",0,"1,3","1,69",0,"4,16",0,0,"0,39",0,"1,17",0,"0,26",0,0,0,"0,78",0,0,0,"3,77",0,"7,15",0,"0,39","0,13",0,"0,13",0,0,"0,26",0,"0,26",0,"18,59","1,69",0,"2,99",0,0,0,"0,13","0,91","1,69","2,73",0,"0,26","70,2",0,"0,39","191,36","4,55","12,74","48,23",0,0,0,"1822,47",0,"5,72",0,"5,07","9,62","0,13","13,13","7,15","6,24","5,98","0,26","0,13",0,"15,08",0,"0,52",0,0,0,0,0,"0,39","0,26",0,"39,26","0,26",0,0,"0,26","10,92",0,"1,04","152,23","15,21",0,0,0,0,"4,94",0,"0,39","5255,51","295,1","1,95",0,0,"123,11","12,87",0,"19,24",0,0,"0,52","3,25","3,25",0,0,0,0,0,"0,26","751,92","9451,26","1,56",0,"0,13","32,24",0,"12,48",0,0,"1,04","0,65","0,65","25,48"
0,0,"0,13",0,0,0,0,0,0,0,0,"1,04","0,26",0,0,0,0,0,0,"0,39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,29",0,0,0,0,0,0,0,0,0,"5,85",0,0,0,0,0,0,"0,13",0,0,0,0,0,0,"1,69",0,0,0,0,"169,26",0,0,0,0,"15,99","1,04","0,91",0,0,0,"1,82",0,0,"0,91",0,0,0,0,0,0,0,0,0,0,0,"0,26",0,"1,04",0,0,0,0,0,0,"1,95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,13",0,0,0,0,0,0,0,0,0,0,0,"0,13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,55",0,0,"0,13","0,26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,86","2,08",0,0,0,0,0,0,0,0,"1,69",0,0,0
0,0,0,0,0,0,"4,42","186,16","0,26",0,"13,13","0,13","1,69",0,"7,54",0,0,"68,64",0,"0,78",0,0,"1,17",0,0,0,0,0,0,0,0,0,0,0,"23,27",0,0,0,0,0,0,0,"10,4",0,"0,26",0,0,0,0,0,"39,91",0,0,0,0,0,"6,63",0,0,0,0,0,0,0,0,0,0,0,"0,91","3,77",0,0,0,0,"1,3",0,0,0,0,"18,2","174,85",0,0,0,0,"6,24","4,94",0,0,"1,04",0,0,0,0,0,0,0,0,"10,14","18,85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,26",0,0,0,0,0,0,0,0,0,0,0,0,0,"12,61",0,0,0,"0,39",0,0,0,0,0,"21,97",0,0,0,0,0,0,0,"33,8",0,0,0,"0,13","0,52",0,0,0,0,0,0,0,0,0,0,"0,26",0,0,0,"28,34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,26","0,78",0,"17,81","20,15","5,46",0,0,0,"0,26",0,0,0,0,0,0,0,"0,26",0,0,"286,65",0,0,0,"1,95",0,0,0,0,"17,16","13,65","0,26",0,0,0,0,"121,68","19,76",0,0,0,0,0
0,0,0,0,0,0,"7,8","60,97","17,94",0,"128,83",0,"80,08",0,"14,56",0,0,"20,8",0,"61,23","1,43",0,"21,06",0,"4,16","0,13",0,"28,08",0,0,0,0,"0,52","1,56","640,38",0,"0,26",0,"0,26",0,"10,01",0,"17,29",0,"2,6",0,0,"4,42",0,"0,13","72,54",0,0,"2,99",0,"6,63",0,"5,33",0,"4,94",0,0,0,0,0,0,0,"4,55","54,86","1,3",0,0,0,0,"58,24","0,13",0,"3,77","0,39","6,24","6,37",0,"4,94","0,13","0,13","11,83","721,5","5,46",0,"1,04",0,"1,43","1,95",0,0,"1,95",0,0,"476,06","10,66","0,26","0,26",0,"2,6",0,0,0,0,0,0,0,0,0,0,0,0,"0,26",0,"0,65",0,"0,26",0,0,0,0,0,0,0,"16,12",0,0,0,"12,48",0,0,"0,13",0,0,"0,52",0,0,"3,51",0,0,0,"47,84","313,95",0,0,"5,46",0,"0,39",0,0,0,"0,39",0,"0,13",0,"33,54",0,"0,13","2,73","5,46",0,"0,13","1148,81",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,56",0,0,0,0,0,0,0,"2,86","51,87",0,"12,48","5,85",13,"1,17","0,52",0,"13,78","0,78",0,0,0,"8,32",0,0,"0,13",0,0,"115,7",0,0,0,"6,5",0,0,0,0,"1067,82","9790,3","13,65",0,0,"237,12",0,"68,9","7,67",0,0,0,0,0
0,0,0,0,0,0,0,"0,13","44,98",0,"0,26","6,89","10,79",0,"2,21",0,0,"0,78",0,"0,26","1,3",0,"0,65",0,13,"0,26",0,"46,41",0,0,0,"0,26","0,39","1,17","462,41",0,0,0,"0,26",0,"123,5",0,1183,0,"6,11",0,0,"22,88","0,13",0,"1,17","0,26",0,"11,7",0,0,"37,31",0,"1,69","8,19",0,0,0,0,0,0,0,"12,61","136,89","0,26",0,0,0,0,"247,39",0,"0,52","15,47","0,26",0,0,"0,39","14,17",0,0,"5,85","0,13","6,11",0,"9,75",0,"0,91",0,0,"0,13","7,54",0,"9,36","643,76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,13","0,26",0,"0,39",0,"0,91",0,"0,39",0,0,"0,13",0,0,0,0,"0,13",0,0,0,"5,85",0,0,0,0,0,0,0,0,0,"0,13",0,0,0,"1,04",0,"0,52","8,19","0,78","2,34",0,0,0,"2,99",0,0,0,"230,75",0,"0,39","253,76","0,52",0,"0,65","0,78","0,26",0,0,0,"0,26",0,0,0,0,0,0,"0,39",0,"2,08",0,"0,39",0,0,0,0,0,"0,26","208,52",0,0,0,0,0,"0,91",0,"20,93","118,95",0,0,0,"0,78",0,0,"1,04",0,0,"1,56",0,"1,69",0,0,0,0,0,0,"2,47","6082,57","33,8",0,0,"657,02",0,0,0,0,"0,52","0,26",0,0
"0,65","0,26","44,85","0,13",0,"1,69",0,0,"61,23",0,0,"3303,82","412,62",0,"3,64","76,44","1,69",0,0,"23,66",0,"17,29","0,39",0,"2,6","0,13","0,26","714,48",0,"4,16","0,65",0,"0,26",0,"1191,32","0,52",0,"1,95","0,26",0,"162,89","0,65","10,4",0,"378,43","5,59",0,0,"47,71","0,26","1,43","54,47","1,43","0,13","0,39",0,"1,04","2,73",0,"1,3",0,0,0,"61,75",0,0,"6,63","0,65","934,57","8,45","3,51","4,55","1,95",0,"679,12","0,39",0,"139,75",0,0,"3,64","22,88","1,17","0,26",0,"1,17",0,"0,26","2,86","166,27",0,"206,18","657,67","24,7","380,9","2,21",0,"4399,46","76,57",0,"2,6","832,78",0,0,0,0,0,0,"4837,56",0,"1,3",0,"58,5",0,0,"9231,95",0,0,"0,78",0,"0,26","1,43","0,52",0,0,0,0,0,"5,59","0,13",0,0,"11,83","5,33",0,"18,59",0,0,0,"55,25",0,"44,46","0,26","2,86","0,65","99,45","0,39","46,41","49,14","0,26","0,39","183,95",0,0,0,"13,52","504,4","12,61",0,"18,59","4,42","2,21",13,"18,07","1,56","4,03","0,26","312,65",0,"0,26",0,"0,39",0,"0,26","0,26",0,0,"8865,87",0,0,"1,69",0,0,0,"0,52",0,0,0,"306,54",0,0,0,0,0,"277,16",0,"0,91","7,93","12,22","872,95",0,0,0,"0,26",0,"1,17",0,"0,39","0,39","7,15","198,9",0,0,0,"0,91",0,"500,5","330,85","3967,6","6,89",0,"0,65","97,76","0,91",0,0,"0,13","4721,34","180,44","0,52","332,15"
0,0,0,0,"1,17",0,0,"0,13","2,47",0,"0,26","55,9","13,13",0,"0,13",0,0,0,0,"5,85","123,24",0,"1,56",0,"0,65",0,0,"44,98",0,0,0,0,"0,52",0,"720,98",0,0,0,0,0,"13,91",0,"21,06",0,"0,26",0,0,"97,63",0,"0,26","0,91",0,0,"1,04",0,0,"15,47","0,78","0,39",0,0,0,0,0,0,0,"1,82","1,04","11,96",0,"0,26",0,0,0,"9,62","0,13",0,"0,65","0,52",0,0,"3,25","1995,37",0,"0,13","1,56",0,"1641,25",0,"4,29",0,"1,56","0,39",0,0,"0,65",0,0,"24,44","9,1","0,39",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,39","2,08",0,0,"0,13",0,0,0,0,"0,26",0,0,0,0,0,0,0,0,"174,07","0,78",0,0,0,0,0,0,0,"0,78",0,"0,39",0,0,"0,65","0,39","3,9","222,69",0,0,0,0,0,"0,39",0,"0,13",0,"165,23","0,52",0,"3,12","7,54",0,0,"0,65",0,0,0,0,0,0,0,"0,39",0,0,0,0,0,"0,39",0,0,"0,13",0,0,0,0,"3,12","18,07",0,0,0,0,0,0,0,"1,82","0,13",0,0,0,0,0,0,0,0,0,"1,17","0,13",0,0,0,0,0,0,0,"1610,83","2411,24","1,82",0,"0,13","63,18",0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,"0,65",0,0,0,0,0,0,"1,17",0,"10,79",0,0,0,0,0,"0,13",0,0,0,"0,78",0,"0,39","4,42","0,26",0,"2,34","1,82",0,0,0,0,0,"463,19","7,02",0,0,"30,03",0,0,0,0,0,"2,86",0,0,0,0,0,0,0,0,"76,05",0,0,0,0,"66,43",0,0,"875,16","2,47",0,"5,2",0,0,"2,6",0,0,0,0,0,"0,13",0,0,0,0,"0,13","0,65",0,"10,66",0,0,0,"0,13",0,0,"5,85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,82",0,0,0,0,0,0,0,0,0,"0,26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,26","61,1",0,0,0,"0,39",0,"0,65",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,39",0,0,0,0,"50,31",0,0,0,0,0,0,0,0,0,0,"0,13","0,39",0,0,0,0,0,"153,79",0,0,"0,52","0,91",0,0,0,"0,39",0,0,"0,78",0,0,0,0,0,0,0,0,"7,15",0,0,"11,57","3,77",0,0,0,0,0,0,0,0,0,0,"10,27","1,95"
0,0,"0,39",0,0,0,0,0,"0,26",0,0,"19,24","1,3",0,0,"3,12",0,0,0,"2,47",0,"1,17",0,0,0,0,0,"0,39",0,0,0,0,0,0,"121,81",0,0,"28,6","0,13",0,"0,13",0,0,0,"5592,34","83,72",0,0,"3,25",0,0,"0,13",0,0,"104,52",0,0,0,"26,26",0,"1,17",0,0,"28534,61",0,0,"0,13",0,"36,79",0,0,"58,37","29,77",0,"10,53",0,0,"5,07",0,0,0,"0,52",0,0,0,0,0,0,"0,13","0,65",0,"11,05","0,91","0,52",0,0,0,"0,13","11,57",0,"0,39","2,21",0,"77,22",0,0,0,0,"37,31",0,0,0,"0,39",0,0,"0,52",0,0,0,0,0,"21,32",0,0,0,0,0,0,0,0,0,0,"0,78",0,0,0,0,0,0,"0,52",0,"1,69",0,0,0,"4,29",0,"0,65","1,95",0,0,"15,21",0,0,0,"4,03","6,63","0,65",0,0,"0,26",0,0,"0,52",0,0,0,"1,82",0,0,0,"4,68",0,0,0,0,"0,52","271,96",0,0,0,0,0,0,0,0,0,"2,08","1,3",0,0,0,0,0,"15,34",0,0,"8,97","1,82","20,54",0,0,0,0,0,0,0,0,0,"0,26",0,0,0,0,"0,78",0,"18,46","6,37","90,22",0,0,0,0,0,0,0,0,"17,94",0,"3,64","8,19"
0,"0,39",0,0,0,"0,13",0,0,"19,5",0,0,"1141,53","5,07",0,0,0,0,0,0,"17,94",0,0,"0,52",0,0,"0,52",0,"14,17",0,"1,04",0,0,0,0,"901,42",0,0,0,0,0,"4,81","0,26","1,04",0,"0,26",0,0,0,0,"2,99","0,65","1,17","11,96","28,47",0,0,0,0,"0,26",0,0,0,0,0,0,0,"1,3","1134,51","413,14",0,"0,13",0,0,0,"849,16",0,0,0,0,0,0,"0,91",0,"0,26",0,0,0,0,"1,95","120,64",0,"1,04",0,0,"0,13","2,73",0,"33,8","25,22",0,0,"0,26",0,0,0,0,0,0,"0,26",0,0,"918,84","0,26",0,0,0,"2,21",0,"2,08",0,"0,78",0,0,0,0,"0,26",0,0,0,0,0,0,"6,63","1,04",0,"0,26",0,0,0,0,"0,13",0,0,0,0,"18,98",0,"0,26","36,53",0,0,"0,13",0,0,0,"8,45",0,0,0,0,"4,03","0,91","0,39",0,"218,79",0,0,"1,17",0,"2,86","11557,52",0,0,0,0,0,0,0,0,0,"4,68",0,0,0,"4,68","0,39",0,0,"13,13","8,45",0,0,0,0,0,0,0,"430,17","1,43","0,52",0,0,0,0,0,"0,13",0,0,0,0,"4,68",0,0,0,0,"1552,46",0,"212,55","2705,95","2,73",0,0,"0,91",0,0,0,0,"0,65","0,39",0,"0,65"
"0,26",0,"0,26",0,0,"0,26",0,0,"0,52",0,0,"47,19","3,12",0,0,"2,21","0,52",0,0,"5,72",0,"0,13","0,13",0,0,0,"0,13","0,78",0,"2,73",0,"1,17",0,"0,52","477,23",0,0,0,"2,6",0,"0,52",0,"0,13",0,0,0,0,0,"0,52",0,"0,78","4,03",0,0,"815,49",0,"0,39",0,"40,17",0,0,"3,25",0,0,0,0,"0,26","0,13","205,79",0,"0,13",0,0,0,"24,83","0,65",0,"12,09",0,0,"2,08","1,17","0,13",0,0,0,0,0,"1,04","14,56",0,"67,47",0,"0,39","4,68","0,52",0,"422,63","27,43",0,0,"7,54",0,"602,42",0,0,0,0,"26,13",0,0,0,"2,86",0,0,"0,65",0,0,"0,26",0,0,0,"0,13",0,0,"0,13",0,0,"3,12",0,0,"0,52","3,12","0,26",0,0,0,0,0,"0,39",0,0,0,"0,13","0,26","73,45","0,13","1,69","4,68","2,99",0,"2,21",0,0,0,"21,19","2,99","4,16",0,"0,52","0,65",0,"0,13",0,0,"0,26",0,"15,47",0,0,0,0,0,0,0,0,0,"191,49",0,0,"0,52",0,"0,26",0,0,0,0,"4,81","7,28",0,0,0,0,0,"215,54",0,0,"35,1","4,42","13,65",0,0,"0,52",0,0,0,0,0,"0,26","0,39","57,59",0,0,0,"10,01",0,"5,59","35,88","370,11",0,0,0,0,0,0,0,0,"18,07","71,37","20,02","44,98"
0,0,0,0,0,"0,39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,39",0,0,0,0,0,0,0,0,0,0,0,0,"0,13",0,0,"0,26",0,0,"666,51",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,39","73,45",0,0,0,0,0,0,0,0,0,"23,53",0,0,0,"0,13",0,0,0,0,0,0,0,"0,26","0,39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,39",0,"0,13",0,"0,26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,25",0,0,0,0,0,0,0,0,0,"43,68",0,0,0,0,0,0,0,0,0,"0,13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,78",0,0,0,0,0,0,0,"197,47","1,56",0,0,0,0,0,0,0,"0,91",0,0,0,0,"1,17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67,86",0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"0,39",0,0,"0,52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,13",0,"0,91","0,52",0,0,0,"0,13",0,0,0,"27,56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,02",0,0,0,0,"0,13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,94",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,39",0,0,0,0,0,0,0,0,0,0,0
"0,13",0,0,"2,08",0,0,0,0,0,0,0,"554,97",0,0,"0,65",0,"1,69",0,0,"0,13",0,0,0,0,0,0,0,0,0,0,0,0,"0,39",0,"27,95",0,0,0,0,0,0,"0,13",0,0,"2,86",0,"3,64",0,0,"0,13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,13",0,"0,39",0,0,0,"0,26",0,0,0,0,0,0,"23,27",0,0,0,0,0,0,"1,04",0,0,"39,13","0,13",0,0,"0,13",0,0,"3,64",0,"0,26",0,0,"1,69","4,42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,26",0,0,0,0,0,0,"0,65",0,"2,99","5,33",0,0,0,0,0,0,0,"0,26",0,"0,13","0,65",0,0,"4,03","681,59",0,0,0,"3,25",0,0,"0,39",0,"12,61","0,91",0,"22,23",0,0,0,0,0,0,0,0,0,0,0,0,"0,13","28,21",0,0,0,0,0,0,0,0,"0,13",0,0,"32,37",0,"6,5",0,0,0,0,0,0,0,0,0,"0,39",0,0,0,0,0,0,0,0,"7,02",0,0,0,0,0,"5,07",0,0,0,"0,13","134,55",0,0,"31,98",0,0,0,0,0,0,0,0,"0,39"
0,"0,26","1,04",0,"0,13","0,78",0,0,"15,99",0,0,"891,67","177,06",0,"2,99",0,0,0,0,"30,16",0,"0,39","1,04","0,13","0,39","2,6",0,"52,26",0,"0,91","0,26","1,04","1,69","3,77","2408,51","0,78",0,0,"0,39",0,"19,5","0,65","1,3",0,"2,47",0,0,"0,39","3,9","0,26","0,26",0,"0,91","406,64",0,0,"1,82","0,26","12,74",0,0,"0,26",0,0,"3,12",0,"1,95",0,"2180,1",0,"0,26",0,0,0,"736,32","3,9","0,52","40,82",0,0,0,"1,43","0,78","1,69",0,0,0,0,"3,77","84,63","9,88","0,13","1,43",0,"0,13","5,2",0,"0,91","911,56",0,"1,3","0,52",0,"1,17",0,0,"0,26",0,"0,52",0,0,0,0,0,0,0,0,0,"10,92",0,"4,42",0,0,"0,39",0,0,0,0,0,0,0,0,"13,91","1,56",0,"1,43","1,69",0,0,0,"0,13","0,52","0,65",0,0,"117,78",0,"0,39","33,8","1,95","2,21","3,51",0,0,0,"282,62",0,"0,52",0,"1,69","6,76",0,"4,81","3,77","8,06","5,33",0,0,0,"31,72",0,0,0,0,0,0,0,"0,13","0,78",0,"24,57",0,"0,52","0,13","0,39",0,0,"0,39","54,6","44,33",0,0,0,0,"2,6",0,"0,13","31543,98","202,54","0,91",0,0,"42,25","3,64",0,"3,38",0,0,0,"1,69","1,69",0,0,0,0,0,0,"2030,08","7001,93","0,65",0,"0,13","14,17",0,0,0,0,"0,52","0,26","0,26","2,73"
"1,43","0,52","7633,99","0,26","133,12","77,48",0,"29,77","2066,48",0,"10,4","1000,87","781,3",0,"19,37","0,78","6,5","26,78",0,"11492,65","0,52","47,45","4,16","1,04","29,12",52,"0,39","1181,96","0,52","9,75","91,26","65,39","162,76","1057,29","5766,02","29,64","0,26","124,54","94,38",0,"298,87","13,65","196,04","12,87","19068,79","448,63",0,"11,83","2881,06","511,42","52,13","3,9","38,35","163,93","4,68","9,1","203,84","56,16","917,54","15,6","431,34","45,11",0,"324,74","4,29",0,"8,06","24,96",0,"594,49","775,71","186,55","15,99",0,"5155,02","315,77","0,65","79,95","0,26","9,75","1392,43","17,16","31,46","85,93","2,21","7,41","39,91","2,47","89,05","260,52","4,81","441,74","7,67","0,39","4,42","86,58",0,"326,17","10763,61","16,64","17,55","13,78",0,"154,7",0,"1,43","13,91",0,"8,19",0,"0,52",0,"2,21","19,63","28,99","537,68","3,25",0,"1439,62","0,78","90,87","3494,53","11,44","16,9",0,"405,99","7,02",0,"1278,94","271,96","148,59","33,54","460,72","6,37",0,"1111,24","1,04",0,"1,3","7460,44","4,94","2,47","13,26",0,"2,34","375,7","47,19","1191,84","59,93","11,57","1053,39","988,65",0,0,"0,13","124,41","5,33","48,1",0,"48,75","23,01","30,29","246,61","22,62","7428,72","1168,7","147,55","11,7","1199,9","132,21",0,"43,16","0,52","43,29","1,04","0,91","1,3","2,73","1327,43",0,"499,46","14,69","23,79","9,49","15,21","148,33","0,26","66,3","325,65","9640,67",0,"3,51","9,36","6,63","139,23","44,46","12,61","336,18","7356,05",13,0,0,"314,47","19,11",0,"661,83",0,"0,39","267,8","1680,12","509,6",0,0,0,"22,49",0,"1,82","2815,93","16244,8","42,9",0,"91,26","518,7",0,"21,06","9,75","4,42","17,29","10,4","75,4","27,3"
0,0,0,0,0,0,0,"1,43","1,17",0,"1,3",0,0,0,"0,13",0,0,"2,08",0,0,0,0,0,0,"0,26",0,0,"15,6",0,0,0,"2,99",0,"14,69",0,0,0,0,"2,99",0,0,0,"0,26",0,0,0,0,0,0,0,"1,69",0,0,0,0,"0,52","23,79","0,39","0,91",0,0,0,0,0,0,0,0,0,"0,65",0,"0,13",0,0,0,0,0,0,0,0,"0,52","0,26","0,13",0,0,0,"0,13","1,17",0,0,0,0,0,0,0,0,0,0,0,0,"0,78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,3",117,0,0,0,0,0,0,0,"0,39",0,0,0,0,0,0,"1,3",0,0,0,"7,02",0,"0,26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,39",0,"0,13","0,52",0,"1,56",0,0,0,0,0,0,0,"9,75",0,0,0,0,0,"13,39",0,0,0,0,0,0,0,0,0,"0,26","0,91",0,0,0,0,0,0,0,0,0,0,0
