AFG,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHI,CHL,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FRO,FLK,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,IMY,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,PRK,KOR,KSV,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,PRI,QAT,REU,ROM,RUS,RWA,SHN,SPM,WSM,SMR,STP,SAU,SEN,SRB,SCG,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,KNA,LCA,VCT,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,VGB,WLF,PSE,YEM,ZMB,ZWE
0,0,0,0,0,0,2.8,1.4,1.4,0,0,0,0,0,4.9,0,0,8.4,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,27.3,0,0,0,0,0,0,0,16.1,0,0,0,0,0,0,0,50.4,0,0,0,0,3.5,180.6,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,2.8,2.8,0,0,0,0,0.7,6.3,0,0,0.7,0,0,1.4,0,0,0,0,0,1.4,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,43.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0,0,34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,1.4,2.8,5.6,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,48.3,0,0,0,2.8,0,0,0,0,116.9,11.9,0.7,0,0,0.7,0,116.9,2.1,0,0,0,0,0
1.4,0.7,1.4,21,0,20.3,0,0.7,78.4,0,4.9,0,1624.7,0,67.2,0,15.4,0.7,0,166.6,0,2.8,0.7,4.9,16.1,8.4,1.4,6.3,3.5,7.7,0,0,366.8,2.8,2270.8,0,4.2,0,10.5,0,136.5,322.7,63.7,0,165.9,0,16.8,8.4,7.7,69.3,0.7,335.3,18.2,550.9,0,0,26.6,4.9,64.4,5.6,0,1.4,0,2.8,3.5,0,477.4,85.4,1228.5,0,5.6,1.4,0,0,2417.1,2.1,4.2,24.5,0,0,2.1,233.8,83.3,15.4,2.1,2.1,0,2.1,2624.3,22.4,2.1,312.9,81.9,0,4.9,525.7,0,188.3,10487.4,2.1,133,9.8,0,289.8,81.2,33.6,36.4,0,32.2,0,11.9,0,1.4,2.1,10.5,1.4,0,0,8.4,41.3,19.6,0,0,133.7,0,0.7,0,2.1,0,0,148.4,0,44.1,53.9,0,8.4,0,0,0,2.1,0.7,149.1,0,112,5.6,714,9.8,41.3,30678.2,11.2,33.6,113.4,0,0,1.4,284.9,9.1,112.7,0,28.7,22579.9,14.7,117.6,271.6,18.9,58.1,4.2,7.7,0,2.8,0,5.6,0,2.8,125.3,0,0,2.8,0,0,83.3,20.3,7,74.9,7,20.3,242.9,2.1,3262,0,53.9,0,0,0,2.1,0,36.4,257.6,598.5,14.7,0,0,2.1,251.3,102.2,50.4,0,3.5,7.7,0,639.8,0,0,44.8,0,0,23.1,42153.3,22248.1,12.6,0,271.6,0,1.4,0,0,0.7,19.6,151.2,226.1,429.8
0,2.8,32.9,0.7,2.8,33.6,0,0,10376.8,0,0,19056.8,0,0,50.4,2.8,1.4,0,0,1069.6,0,2.8,22.4,2.1,329.7,497.7,0.7,7077.7,0,20.3,2.1,0,10.5,0,35116.9,5.6,1.4,0,0,0,665,3.5,287,0,70.7,0,0,10.5,26.6,4951.1,10.5,7.7,76.3,1493.8,0,0,196,44.1,84,1.4,0,0,0,0.7,0,0,30.1,21.7,3725.4,4.2,3.5,0,0,0,87264.1,24.5,0.7,291.9,1.4,0,4.2,22.4,21.7,11.2,0,19.6,0,2.1,23.8,1723.4,33.6,2.8,32.9,1.4,29.4,182.7,0,240.8,24420.2,0,4.9,30.8,0,0,0,0,1.4,0,34.3,0,2.1,0,2.1,0,0,5.6,1295,0,297.5,0,870.8,0,4.9,2.1,0,0,0.7,0,2.1,0,3.5,0,291.2,23.8,0,35,0,0,0,3.5,9.1,10.5,33.6,0,0,770,0,5.6,741.3,23.8,15.4,23.8,0,0,0,526.4,2.1,9.1,0,61.6,151.9,8.4,322,128.1,662.9,25.2,2.1,11.2,0,1160.6,0,0,0.7,0,0,0,0,11.2,4.9,0,4788.7,2.1,3.5,1.4,30.1,1452.5,0.7,0,2119.6,75.6,0,0,0,0,0,0,5.6,5671.4,31719.8,53.9,0,0,0,81.9,0,23.1,0,1.4,4.2,32.9,2271.5,0,0,0,0,0,7.7,4855.2,177317,113.4,0,2.1,917.7,0,2.8,0,0,114.1,72.8,9.8,181.3
0,0,0,0,0,1.4,0,0,9.8,152949.3,0,209.3,4.9,0,0,0,0,0,0,9.1,0,0,0.7,0,0,0,0,7.7,0,17.5,0,18.9,2.8,16.1,821.8,0,0,11.2,48.3,0,3.5,69.3,4.9,0,860.3,2.8,0,0,3.5,4.9,23.1,136.5,32.2,32.2,2.8,0,0,0,4.9,0,0,8.4,0,14.7,0,0,0,7.7,16.1,0,0,1.4,0.7,8213.8,54.6,5.6,0,1.4,0,0,0,0.7,0,18.2,0,0,0,0,593.6,108.5,0,37.1,20.3,1.4,2088.1,0.7,0,21664.3,2.1,0,0,0,17265.5,1444.8,0,7,2.1,0,30.8,1933.4,2.1,0,137.2,0,2.1,0.7,0,0,0,9.1,0,21.7,0,0,0,9.1,0,0,0,0,0,0,18.9,0,0,0,0,0,0,0,2.1,379.4,0,0,0,4.2,1.4,0,2.1,0,7.7,15.4,0,0,0,7,0.7,3.5,0,0,0,0,0,15.4,583.1,0,0,732.9,0,4.9,95440.1,5.6,0,0,0,0,0,11.2,0,0,0,0,1.4,0,12.6,0,0,12.6,90.3,0,0,0,0,0,774.2,0,0.7,40.6,8.4,53.9,0,0,105,84,0,11.2,0,0,0,0,3700.9,6626.2,0,0,26.6,17275.3,6.3,39.9,26873,1.4,16873.5,0,0,0.7,0,0,0,476.7,16118.2,1.4,16.1
0,0,0,0,0,0,1.4,1.4,0,0,4.2,21.7,0.7,0,0,0,0,11.2,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,208.6,0,10.5,0,0,0,0,0,1.4,0,0,0,0,0,0,0,14,0,0,0,0,2.8,133,0,0,0,0,0,0,0,0,0,0,0,1.4,0.7,0,0,0,0,0,0,0,0,0,5.6,3.5,0,0,0,0,0,261.1,0,0,3.5,0,0,0,0,0,0,0,0,5.6,6.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,2.1,0,0,0,19.6,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.4,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2,0,0,0,4.9,0,0,0,0,22.4,110.6,0,0,0,0,0,31.5,0,0,0,0,0,0
0,0,6.3,0,0,0,0,0,1.4,0,0,4.9,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,128.1,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0.7,0.7,0,0,0,0,4.2,0,772.8,0,0,0,0,3.5,0,0,0,0,2.1,0,0,0,0,0,1.4,0,0,0,0,0,0,0.7,0,0,0,0,0,0,1.4,0,0,9.8,177.8,0,11.9,0,0,1.4,1.4,0,0,14,0,3.5,0,0,0,0,803.6,0,0,0,4.2,0,0,53.9,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,82.6,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,7,0.7,0,0,0,0,0,88.9,0,0,0,22.4,0,0,0,2.1,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,1.4,0,0,0,0.7,15.4,0,0,0,35,0,0,0,0,0,2.1,8.4,0,0,0,0,0,5.6,0,28,0,0,0,0,0,0,0,0,1019.9,91.7,0,2.8
431.9,0,0,0,0,2.8,0,0,1.4,0,0,46.9,94.5,0,0,15.4,0,0,0,58.1,0,0,0,9.8,0,1.4,0,0,87.5,95.2,0,0,204.4,0,2102.8,0,0,0,1.4,0,0,16.8,0,0,108.5,0,0,0,0,0,0.7,5.6,1.4,67.2,0,0,0.7,0,74.9,0,0,0,0,2.1,0,0,68.6,11.2,971.6,0,0,0,0,0,162.4,177.8,0,16.1,0,0,0,8.4,0,0,0,0,0,0,14,78.4,0,53086.6,168.7,47.6,2.1,39.2,0,0,492.1,0,156.1,11.2,0,44.8,0,1.4,0,0,326.9,0,0.7,0,11.9,1.4,29.4,7,0,0,7,9.1,2.8,2.1,0.7,3160.5,15.4,2.8,0,2.1,0,0,2.8,0,16.1,0,0,1.4,0,0,0,0,0.7,2981.3,2.8,1.4,1456,0,0,0.7,40.6,0,0.7,2.1,0,0,0,2.8,7216.3,66188.5,0,0,0,0,0,60.9,1.4,16.8,0,64.4,0,0,0,0,0,0,0,0,0,17826.2,5.6,0,14.7,0.7,28,1765.4,0,0,0,0,63,0,826.7,0,0,0,2.1,0,2.8,218.4,80.5,1671.6,0,0,14.7,53.9,7.7,1.4,0,0,0,0,1.4,0,0,0,0.7,0,1239.7,277.9,189.7,0,0,2.1,0,11.9,0,0,0,0,18.9,3.5,37.1
0,0,0,0,0,0,11.9,72.1,2.8,0,37.1,36.4,3.5,0,236.6,0,0,0,0,1.4,11.2,0,21.7,0,0,0,0,0,0,0,0,0,0,0,437.5,0,11.2,0,0,0,0,0,3.5,0,3.5,0,0,6.3,0,0.7,112.7,0,0,11.9,0,39.2,39.9,0.7,0,0.7,0,0,0,0,3.5,0,0.7,15.4,217.7,25.9,0,0,0,0,2.1,0,0,0,0,74.2,30.1,1.4,4.2,0,0,312.2,13.3,13.3,0,9.1,0,1.4,0,0,0,7.7,0,0,18.9,390.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,2.8,0,1.4,0,0,0,0,0,0,0,0.7,0,0,0,7.7,0,0,0.7,0,0,26.6,0,0,0,0,0,0,0,95.9,0,102.2,9.8,2.1,6.3,0,0,0,2.1,0,0,0,988.4,1.4,0,2.1,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,6.3,211.4,0,32.9,173.6,117.6,0,0,0,56,0,0,0,0,0,0,0,2.8,0,0,1909.6,0,0,0,5.6,0,0,0,0,10861.2,196,2.1,0,0,116.2,0,261.1,25.9,0,0,0,0,0
0,4.2,9.1,0,0,0.7,0,0,21.7,1786.4,0,343.7,9.1,3453.1,0,0,1.4,0,0,30.1,0,0,4.2,0,0,0,0,15.4,0,75.6,2.1,0,8.4,0,3338.3,0,0,2.1,0,0,6.3,17.5,3.5,0,32.9,0,0,0,4.2,616,0.7,249.2,2471.7,60.9,0,0,2.1,0,27.3,0,0,0,11971.4,0,0,0,0,29.4,119,0,0,0,0,4834.9,120.4,5.6,0,4.2,0,0,0,0,0,32.9,0,0,0,0,140,3699.5,0,103.6,0,0,1.4,14,0,320.6,43.4,0,0,0,104085.1,0,0,2.1,7.7,0,0,5262.6,0,64718.5,2.1,0,0,35,0,44327.5,0,0.7,0,0,0,0.7,0,25.9,2.8,0,0,0,0,0,55.3,0,5765.9,0,0,0,0,0.7,1.4,0,0,0,0,6.3,0,0,3.5,0,10.5,16.8,0,0,0,11.9,0,12.6,0,0,0,1.4,0,7,250556.6,0,0,10.5,0,581,788094.3,0,0,0,0,0,0,0,1.4,0,1.4,0,3.5,0,978.6,77,0,0,42.7,2.1,0,0,0,0,0,0,0,101.5,15.4,0,0,3107.3,0,0,0,15.4,0,0,0,1.4,44.1,3250.1,0,0,0,257194.7,0,79.8,24855.6,2.8,11027.1,0,1.4,0,0,0,0,5.6,3.5,0,2.8
0,0,42,0,23.1,42.7,0,0,672.7,0,0,2494.1,746.9,0,19.6,1.4,0,0,0,0,0,0,7,0.7,47.6,28.7,1.4,18.2,0,9.8,0.7,677.6,7,254.8,17609.9,0,0,71.4,22.4,0,355.6,2.8,220.5,1.4,105389.9,449.4,0,16.1,7,252,5.6,1.4,11.2,232.4,2.8,0,100.1,10.5,58.8,27.3,14,5.6,0,1161.3,11.9,0,5.6,103.6,111961.5,0.7,1.4,92.4,57.4,0,9008.3,2.8,2.1,170.1,0,0,2.1,4.2,24.5,2.1,0,4.9,0,2.8,16.8,354.2,7.7,0.7,21.7,0.7,5.6,159.6,0,38.5,11514.3,0,5.6,18.2,0,75.6,0,0,0.7,0,17.5,0,1.4,0,0,21.7,2.1,8.4,0,0,4490.5,0,49.7,26.6,6.3,1.4,0,0,0,0,1.4,0,28,0,91.7,4.2,0,224,0,0,0,4.9,16.1,7,52.5,0,0,9124.5,0,0.7,163.1,23.8,19.6,31.5,0,0,0,261.1,0.7,2.8,0,14.7,18.9,4.9,291.9,221.9,98,155.4,1.4,2.8,0,436.1,0,1579.9,0,0,0,2.8,4.9,6.3,0,0,275.1,3.5,0,0.7,4.2,72.8,0,7.7,2365.3,5877.2,0,0,0,0,80.5,0,7,97.3,3260.6,28,0,0,154,54.6,0,30.1,0,0,2.1,298.9,1189.3,0,0,0,42,0,3.5,8185.1,34335,27.3,0,0,370.3,0,1.4,0,0,23.1,14.7,12.6,119.7
0,0,0,0,0,0,0.7,2.1,3.5,0,3.5,7.7,0.7,0,35.7,0,0,5.6,0,0,0,0,5.6,0,10.5,0,0,55.3,0,0,0,0,0,0,289.1,0,22.4,0,0,0,10.5,0,3.5,0,0,0,0,0,0,0,15.4,0,0,4.2,0,1.4,84,1.4,0,0.7,0,0,0,0,0,0,0,4.9,52.5,32.2,0,0,0,0,0,0,0,0,0,2.8,2.1,0,737.8,0,0,2.1,1.4,14.7,0,9.1,0,0,0,0,0,2.8,0,0,1.4,274.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.9,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,0,0,26.6,0,1.4,0,0,0,2.1,0,0,0,82.6,0,0,2.8,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,2.1,79.1,0,0,1.4,0,0,5.6,0,7.7,0,0,0,0,0,0,0,0,0,0,77.7,0,0,0,0,0,0,0,0,10889.9,7319.2,2.8,0,0,0,0,0,0,0,0,0,0,0
0.7,0,0,0,0,0,0,0,0,0,0,1.4,6.3,0,0,0,2.8,0,0,11.9,0,0,0,0,0,0,0,0,0,0.7,855.4,2.1,0,494.9,46.2,140.7,0,39.2,5.6,0,0,0,0,0,2406.6,714.7,0,0,21611.8,0,0,7,0,0,8.4,0,3.5,0,7.7,0,0,5.6,0,394.8,0,0,0,0,470.4,0,0,3053.4,12.6,0,49.7,7709.1,0,24.5,0,0,0.7,0,0,80.5,2.1,0,0,0,4.2,11.9,0,313.6,0,0,0,1.4,0,0,53.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,0,0,0,0,0,0,5.6,0,0,0,1021.3,0,0,1.4,49.7,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,4034.8,18137.7,0,0,0,0,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,210.7,0,0.7,0,142.8,0,0,0,0,7.7,2.8,0,0,0,0,0,451.5,0,0,4.2,8.4,0,0,0,0.7,0,0,39835.6,0,0,0,0,0,0,0,0,21,0,0,81.9,33.6,0,0,0,0,0,0,0,0,0,0,0,15.4
0,0,0,0,0,0,0,0,0,0,1.4,43.4,0,0,49,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,13.3,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,76.3,0,0,0,0,0,0,2.1,0,0,0,0,1.4,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,0,0,0,0,0,0,0,0,0,60.9,0,0,0,0,0,4.9,0,0,0,0,0,0
2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,132.3,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,538.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,71464.4,0,0,18.9,4.9,0,0,0,0,0.7,0,0,1.4,0,0,0,0,0,0,7416.5,0,0.7,0,1.4,1.4,5.6,482.3,0,0,0,1.4,0,4994.5,3.5,241.5,0,3.5,0,0,39.2,0,0,74.2,1.4,0,5.6,0,0,74.9,368.2,1.4,16.8,0,0,0,0,3.5,0,0,6.3,67.2,7.7,0,0,0,0,107.1,0,0,7,0,0,0,1.4,46.2,0,0,163.1,0,5.6,0,47.6,0,4.2,9.1,0,0,3.5,0,9.8,277.9,0,35.7,1.4,0,0,0,0,0,0,0,0,0,0,0,0.7,1.4,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,16.8,0.7,0,0,0,1.4,0,1.4,21,0,1.4,0,0,0,9.1,0,0,0,65.8,0,9.8,2611.7,35.7,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0.7,0,2.1,0,0,0,0,0,2.1,102.2,0,0,0,0,0,9.1,0,224.7,51.1,0,0,0,3.5,0,0,0,0,0,2.1,0,1.4,0,0,0,0,0,0,1.4,6232.1,942.2,0,0,979.3,0,0,0,0,0,0,0,0
0,28,1.4,0,1.4,2.8,0,0,134.4,0,0,7612.5,64187.9,0,0,0,4.2,0,0,712.6,0,2.1,8.4,0,1.4,0,0,50.4,0,14,2.1,4.2,11.9,20.3,7189,4.9,0,0,2.1,0,11.2,3.5,4.2,0,4.2,0,0,0,23.8,434.7,0,175.7,1743.7,46.2,0,0,1.4,0,10.5,0,0,0,0,0,0,0,21,32.2,5572,0,0.7,0,0,0,64362.9,28.7,1.4,33.6,0,0,0,15.4,0.7,10.5,0,0,0,0,27.3,11013.1,2.1,110.6,0,0,4.2,32.9,0,25.9,3130.4,0,0,7.7,0,11.2,0,0,1.4,0,5.6,0,0,0,0,0,0,0,0,0,28,0,11.2,0,0,2.8,0,0.7,8.4,0,0,0,0,0,105.7,16.8,0,19.6,0,0,0,0,0,0,2.1,0,1.4,265.3,0,4.2,197.4,0,14,21.7,0,0,0,0,0,31.5,0,3.5,11.2,0,4.2,4.2,18845.4,10.5,0,1.4,0,415.1,0,0,0,0,0,0,0,2.1,5.6,0,63,0,4.2,1.4,690.2,439.6,0,0,119.7,114.1,0,0,0,0,2.8,0,0,9141.3,2359.7,8.4,0,0,22.4,0,0,21,0,0.7,0,9.1,2358.3,0,0,0,0,0,1.4,5338.9,37293.9,9.8,0,1.4,29.4,0,0,0,0,15.4,9.8,104.3,11.2
0.7,0,0,0,0,116.9,0,0,0,0,0,49,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.7,0,0,0,0,0,0.7,0,0,0,0,0,0,1.4,0,0,0,0,0,0,3.5,6.3,0,234.5,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6,0,0,0,0,0,0,0,0,38.5,0,0,0,0,0,0,0,4.2,0,0.7,0,0,0,0,0,0,0,7,0,602.7,0,0.7,0,0,2.1,11.9,0,0,7.7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,34444.9,0,0,0,0,0,4.9,0,72.1,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.8,62.3,0,0,0,0,0,0,0,0,0,0,943.6,307.3
0,0,0,0,0.7,1.4,0,0,31657.5,0,0.7,133,42.7,0,21,0,0,2.1,0,304.5,2.8,23.1,2.8,0,5117.7,0.7,0,0,0,4.9,0,1.4,2.1,8.4,1783.6,32.2,2.1,0,2.1,0,623.7,267.4,1336.3,0,303.1,0.7,0,38.5,67.2,0,4.2,11.2,1.4,56.7,0,0,196,301.7,12.6,0.7,0,0,0,4.9,6.3,0,2.1,60.2,652.4,1076.6,0.7,3.5,0,0,2135.7,0,2.8,60.9,0.7,0,6.3,8.4,76.3,22.4,0,189,0,12.6,0,196,0,6.3,54.6,0,5.6,36.4,0,361.9,7996.1,0,2774.8,7,0,0,0,28,0,0,21,0,0,0,2.1,11.9,2.8,0,2.1,0,4.9,0,2.1,0,0,1.4,0,0,0,0,4.2,154,2.1,0,404.6,2.1,0,4.9,9.1,0,0,0,29.4,100.1,13.3,0.7,0,382.2,3.5,1.4,9.8,61.6,287,909.3,0,0,0,103.6,1.4,0,0,179.2,1.4,21371.7,1822.8,39.2,1.4,3458.7,2.8,12.6,2.1,0,0,10.5,0,0,0.7,0,0,0,3.5,0,9.8,0,3.5,0,0,0,0,0,329,5200.3,0,0,0,0,0.7,758.8,7,100.8,513.8,2.8,0,0,5.6,0,0,431.2,0,0,5.6,4.2,65.8,0,0,0,0,0,2.1,125.3,23991.1,12104.4,0,0,1621.9,0,1.4,0,0,20.3,10.5,0,33.6
7.7,0,0,0,0,0,0,0,0,0,0,13.3,0,0,0,0,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,410.2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,1.4,0,2.1,0,0,0,0,0,0,0.7,0,0,0,0,0,2.1,0,0,0,0,0,0,177.1,0,0,131.6,31.5,0,16.8,0,0,1.4,0,0,0,0,0,0.7,0,2.1,0,0,0,0,0,0,0,0,0,2.1,0,0,0,2.8,0,0,0,268.8,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,23.8,0,0,3.5,0,0,0,38.5,0,0,0,0,0,0,0,0,1730.4,0,0,0,0,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,497,0,0,0,0,0,0,0,26.6,0,0,0,0,0,0,0,0,4.2,132.3,0,0
0,5.6,19.6,0,0,6.3,0,0,207.2,0,0,1099,151.2,0,0,91.7,3.5,0,0,186.2,0,2.1,2.1,0,7,66.5,0,583.8,0,0,2.1,0,9.8,0,1265.6,4.2,0,0,0,0,58.1,2.8,14.7,0,2.1,0,0,2.8,19.6,669.9,7,11.2,113.4,9.8,0,0,73.5,3.5,32.9,0,0,0,0,0,3.5,0,2.8,7,1189.3,0,0,0,0,0,938.7,23.1,0,140,0,0,2.1,2.1,8.4,8.4,0,1.4,0,0.7,22.4,9889.6,0,91,20.3,45.5,512.4,21,0,29579.9,745.5,0,0.7,808.5,0,0,0,0,1.4,0,1017.8,0,1.4,0,202.3,0,0,104.3,0,0,6.3,0,115.5,0,0.7,2.1,0,0,2.8,0,1.4,0,0.7,0,24.5,2.1,0,2.1,0,0,0,2.1,48.3,6.3,9.1,0,1.4,53.2,0,0,109.9,39.2,11.2,17.5,0,0,0,210,58.8,25.9,0,0,9.8,0,23.8,52.5,1319.5,2.1,1.4,1080.8,0,38717.7,0,0,0.7,0,0,0,0,343,4.9,0,636.3,0,3.5,1.4,44.8,190.4,0,0,134.4,24.5,0,0,0,0,0,0,0.7,525.7,177.1,1601.6,0,0,0,50.4,0,16.8,0,0,2.1,233.8,219456.3,0,0,0,0,0,220.5,1101.1,7137.2,8.4,0,0,193.9,0,1.4,0,0,2013.2,1285.9,1.4,20.3
13.3,0,0,0,0,0.7,0,0,0.7,0,0.7,2.1,4.2,0,0,0,35,0,0,8.4,0,1418.9,0,0,0,0,1.4,1.4,0,0,0,0,4.9,242.2,46.2,1606.5,0,1.4,0.7,0,0,7.7,0,0,261.1,4.2,0,0,435628.2,0,6.3,0.7,0,0,1.4,0,2.8,0,43.4,0,0,0,0,42.7,0,0,0,0,238,0,0,409.5,1.4,0,35,73607.8,0,17.5,0,0,25.2,0,0,921.2,38.5,0,0,0,58.8,3.5,0,4312.7,0,0,0.7,0,0,73.5,38.5,0,7.7,0,0,0,0,0.7,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,2.1,0,20777.4,0,0,37.8,564.9,0,0,0,0,0,1.4,0,0,0,0,0,0,0.7,0,13.3,0,4.9,0,0,0,5249.3,1400.7,0,0,0,0,0,263.2,0,0,0,0,0,2.1,0,0,0.7,2.8,0,0,0,0,0,0,0,0,0,0,3354.4,0,0,0,18.9,1.4,0,0,0,0,28.7,0,1.4,0,0,0,58.1,0,0,2.1,6.3,0,0,0,0,0,0,4662,0,0,2.1,0,9.8,0,0,0,2.8,0,0,41.3,34.3,0,0,0,0,0,0,0,0,2.8,12.6,0,166.6
