AFG,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHI,CHL,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FRO,FLK,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,IMY,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,PRK,KOR,KSV,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,PRI,QAT,REU,ROM,RUS,RWA,SHN,SPM,WSM,SMR,STP,SAU,SEN,SRB,SCG,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,KNA,LCA,VCT,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,VGB,WLF,PSE,YEM,ZMB,ZWE
0,0,0,0,0,0,"6,6","51,59","15,18",0,"109,01",0,"67,76",0,"12,32",0,0,"17,6",0,"51,81","1,21",0,"17,82",0,"3,52","0,11",0,"23,76",0,0,0,0,"0,44","1,32","541,86",0,"0,22",0,"0,22",0,"8,47",0,"14,63",0,"2,2",0,0,"3,74",0,"0,11","61,38",0,0,"2,53",0,"5,61",0,"4,51",0,"4,18",0,0,0,0,0,0,0,"3,85","46,42","1,1",0,0,0,0,"49,28","0,11",0,"3,19","0,33","5,28","5,39",0,"4,18","0,11","0,11","10,01","610,5","4,62",0,"0,88",0,"1,21","1,65",0,0,"1,65",0,0,"402,82","9,02","0,22","0,22",0,"2,2",0,0,0,0,0,0,0,0,0,0,0,0,"0,22",0,"0,55",0,"0,22",0,0,0,0,0,0,0,"13,64",0,0,0,"10,56",0,0,"0,11",0,0,"0,44",0,0,"2,97",0,0,0,"40,48","265,65",0,0,"4,62",0,"0,33",0,0,0,"0,33",0,"0,11",0,"28,38",0,"0,11","2,31","4,62",0,"0,11","972,07",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,32",0,0,0,0,0,0,0,"2,42","43,89",0,"10,56","4,95",11,"0,99","0,44",0,"11,66","0,66",0,0,0,"7,04",0,0,"0,11",0,0,"97,9",0,0,0,"5,5",0,0,0,0,"903,54","8284,1","11,55",0,0,"200,64",0,"58,3","6,49",0,0,0,0,0
0,0,0,0,0,0,0,"0,11","38,06",0,"0,22","5,83","9,13",0,"1,87",0,0,"0,66",0,"0,22","1,1",0,"0,55",0,11,"0,22",0,"39,27",0,0,0,"0,22","0,33","0,99","391,27",0,0,0,"0,22",0,"104,5",0,1001,0,"5,17",0,0,"19,36","0,11",0,"0,99","0,22",0,"9,9",0,0,"31,57",0,"1,43","6,93",0,0,0,0,0,0,0,"10,67","115,83","0,22",0,0,0,0,"209,33",0,"0,44","13,09","0,22",0,0,"0,33","11,99",0,0,"4,95","0,11","5,17",0,"8,25",0,"0,77",0,0,"0,11","6,38",0,"7,92","544,72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,11","0,22",0,"0,33",0,"0,77",0,"0,33",0,0,"0,11",0,0,0,0,"0,11",0,0,0,"4,95",0,0,0,0,0,0,0,0,0,"0,11",0,0,0,"0,88",0,"0,44","6,93","0,66","1,98",0,0,0,"2,53",0,0,0,"195,25",0,"0,33","214,72","0,44",0,"0,55","0,66","0,22",0,0,0,"0,22",0,0,0,0,0,0,"0,33",0,"1,76",0,"0,33",0,0,0,0,0,"0,22","176,44",0,0,0,0,0,"0,77",0,"17,71","100,65",0,0,0,"0,66",0,0,"0,88",0,0,"1,32",0,"1,43",0,0,0,0,0,0,"2,09","5146,79","28,6",0,0,"555,94",0,0,0,0,"0,44","0,22",0,0
"0,55","0,22","37,95","0,11",0,"1,43",0,0,"51,81",0,0,"2795,54","349,14",0,"3,08","64,68","1,43",0,0,"20,02",0,"14,63","0,33",0,"2,2","0,11","0,22","604,56",0,"3,52","0,55",0,"0,22",0,"1008,04","0,44",0,"1,65","0,22",0,"137,83","0,55","8,8",0,"320,21","4,73",0,0,"40,37","0,22","1,21","46,09","1,21","0,11","0,33",0,"0,88","2,31",0,"1,1",0,0,0,"52,25",0,0,"5,61","0,55","790,79","7,15","2,97","3,85","1,65",0,"574,64","0,33",0,"118,25",0,0,"3,08","19,36","0,99","0,22",0,"0,99",0,"0,22","2,42","140,69",0,"174,46","556,49","20,9","322,3","1,87",0,"3722,62","64,79",0,"2,2","704,66",0,0,0,0,0,0,"4093,32",0,"1,1",0,"49,5",0,0,"7811,65",0,0,"0,66",0,"0,22","1,21","0,44",0,0,0,0,0,"4,73","0,11",0,0,"10,01","4,51",0,"15,73",0,0,0,"46,75",0,"37,62","0,22","2,42","0,55","84,15","0,33","39,27","41,58","0,22","0,33","155,65",0,0,0,"11,44","426,8","10,67",0,"15,73","3,74","1,87",11,"15,29","1,32","3,41","0,22","264,55",0,"0,22",0,"0,33",0,"0,22","0,22",0,0,"7501,89",0,0,"1,43",0,0,0,"0,44",0,0,0,"259,38",0,0,0,0,0,"234,52",0,"0,77","6,71","10,34","738,65",0,0,0,"0,22",0,"0,99",0,"0,33","0,33","6,05","168,3",0,0,0,"0,77",0,"423,5","279,95","3357,2","5,83",0,"0,55","82,72","0,77",0,0,"0,11","3994,98","152,68","0,44","281,05"
0,0,0,0,"0,99",0,0,"0,11","2,09",0,"0,22","47,3","11,11",0,"0,11",0,0,0,0,"4,95","104,28",0,"1,32",0,"0,55",0,0,"38,06",0,0,0,0,"0,44",0,"610,06",0,0,0,0,0,"11,77",0,"17,82",0,"0,22",0,0,"82,61",0,"0,22","0,77",0,0,"0,88",0,0,"13,09","0,66","0,33",0,0,0,0,0,0,0,"1,54","0,88","10,12",0,"0,22",0,0,0,"8,14","0,11",0,"0,55","0,44",0,0,"2,75","1688,39",0,"0,11","1,32",0,"1388,75",0,"3,63",0,"1,32","0,33",0,0,"0,55",0,0,"20,68","7,7","0,33",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,33","1,76",0,0,"0,11",0,0,0,0,"0,22",0,0,0,0,0,0,0,0,"147,29","0,66",0,0,0,0,0,0,0,"0,66",0,"0,33",0,0,"0,55","0,33","3,3","188,43",0,0,0,0,0,"0,33",0,"0,11",0,"139,81","0,44",0,"2,64","6,38",0,0,"0,55",0,0,0,0,0,0,0,"0,33",0,0,0,0,0,"0,33",0,0,"0,11",0,0,0,0,"2,64","15,29",0,0,0,0,0,0,0,"1,54","0,11",0,0,0,0,0,0,0,0,0,"0,99","0,11",0,0,0,0,0,0,0,"1363,01","2040,28","1,54",0,"0,11","53,46",0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,"0,55",0,0,0,0,0,0,"0,99",0,"9,13",0,0,0,0,0,"0,11",0,0,0,"0,66",0,"0,33","3,74","0,22",0,"1,98","1,54",0,0,0,0,0,"391,93","5,94",0,0,"25,41",0,0,0,0,0,"2,42",0,0,0,0,0,0,0,0,"64,35",0,0,0,0,"56,21",0,0,"740,52","2,09",0,"4,4",0,0,"2,2",0,0,0,0,0,"0,11",0,0,0,0,"0,11","0,55",0,"9,02",0,0,0,"0,11",0,0,"4,95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,54",0,0,0,0,0,0,0,0,0,"0,22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,22","51,7",0,0,0,"0,33",0,"0,55",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,33",0,0,0,0,"42,57",0,0,0,0,0,0,0,0,0,0,"0,11","0,33",0,0,0,0,0,"130,13",0,0,"0,44","0,77",0,0,0,"0,33",0,0,"0,66",0,0,0,0,0,0,0,0,"6,05",0,0,"9,79","3,19",0,0,0,0,0,0,0,0,0,0,"8,69","1,65"
0,0,"0,33",0,0,0,0,0,"0,22",0,0,"16,28","1,1",0,0,"2,64",0,0,0,"2,09",0,"0,99",0,0,0,0,0,"0,33",0,0,0,0,0,0,"103,07",0,0,"24,2","0,11",0,"0,11",0,0,0,"4731,98","70,84",0,0,"2,75",0,0,"0,11",0,0,"88,44",0,0,0,"22,22",0,"0,99",0,0,"24144,67",0,0,"0,11",0,"31,13",0,0,"49,39","25,19",0,"8,91",0,0,"4,29",0,0,0,"0,44",0,0,0,0,0,0,"0,11","0,55",0,"9,35","0,77","0,44",0,0,0,"0,11","9,79",0,"0,33","1,87",0,"65,34",0,0,0,0,"31,57",0,0,0,"0,33",0,0,"0,44",0,0,0,0,0,"18,04",0,0,0,0,0,0,0,0,0,0,"0,66",0,0,0,0,0,0,"0,44",0,"1,43",0,0,0,"3,63",0,"0,55","1,65",0,0,"12,87",0,0,0,"3,41","5,61","0,55",0,0,"0,22",0,0,"0,44",0,0,0,"1,54",0,0,0,"3,96",0,0,0,0,"0,44","230,12",0,0,0,0,0,0,0,0,0,"1,76","1,1",0,0,0,0,0,"12,98",0,0,"7,59","1,54","17,38",0,0,0,0,0,0,0,0,0,"0,22",0,0,0,0,"0,66",0,"15,62","5,39","76,34",0,0,0,0,0,0,0,0,"15,18",0,"3,08","6,93"
0,"0,33",0,0,0,"0,11",0,0,"16,5",0,0,"965,91","4,29",0,0,0,0,0,0,"15,18",0,0,"0,44",0,0,"0,44",0,"11,99",0,"0,88",0,0,0,0,"762,74",0,0,0,0,0,"4,07","0,22","0,88",0,"0,22",0,0,0,0,"2,53","0,55","0,99","10,12","24,09",0,0,0,0,"0,22",0,0,0,0,0,0,0,"1,1","959,97","349,58",0,"0,11",0,0,0,"718,52",0,0,0,0,0,0,"0,77",0,"0,22",0,0,0,0,"1,65","102,08",0,"0,88",0,0,"0,11","2,31",0,"28,6","21,34",0,0,"0,22",0,0,0,0,0,0,"0,22",0,0,"777,48","0,22",0,0,0,"1,87",0,"1,76",0,"0,66",0,0,0,0,"0,22",0,0,0,0,0,0,"5,61","0,88",0,"0,22",0,0,0,0,"0,11",0,0,0,0,"16,06",0,"0,22","30,91",0,0,"0,11",0,0,0,"7,15",0,0,0,0,"3,41","0,77","0,33",0,"185,13",0,0,"0,99",0,"2,42","9779,44",0,0,0,0,0,0,0,0,0,"3,96",0,0,0,"3,96","0,33",0,0,"11,11","7,15",0,0,0,0,0,0,0,"363,99","1,21","0,44",0,0,0,0,0,"0,11",0,0,0,0,"3,96",0,0,0,0,"1313,62",0,"179,85","2289,65","2,31",0,0,"0,77",0,0,0,0,"0,55","0,33",0,"0,55"
"0,22",0,"0,22",0,0,"0,22",0,0,"0,44",0,0,"39,93","2,64",0,0,"1,87","0,44",0,0,"4,84",0,"0,11","0,11",0,0,0,"0,11","0,66",0,"2,31",0,"0,99",0,"0,44","403,81",0,0,0,"2,2",0,"0,44",0,"0,11",0,0,0,0,0,"0,44",0,"0,66","3,41",0,0,"690,03",0,"0,33",0,"33,99",0,0,"2,75",0,0,0,0,"0,22","0,11","174,13",0,"0,11",0,0,0,"21,01","0,55",0,"10,23",0,0,"1,76","0,99","0,11",0,0,0,0,0,"0,88","12,32",0,"57,09",0,"0,33","3,96","0,44",0,"357,61","23,21",0,0,"6,38",0,"509,74",0,0,0,0,"22,11",0,0,0,"2,42",0,0,"0,55",0,0,"0,22",0,0,0,"0,11",0,0,"0,11",0,0,"2,64",0,0,"0,44","2,64","0,22",0,0,0,0,0,"0,33",0,0,0,"0,11","0,22","62,15","0,11","1,43","3,96","2,53",0,"1,87",0,0,0,"17,93","2,53","3,52",0,"0,44","0,55",0,"0,11",0,0,"0,22",0,"13,09",0,0,0,0,0,0,0,0,0,"162,03",0,0,"0,44",0,"0,22",0,0,0,0,"4,07","6,16",0,0,0,0,0,"182,38",0,0,"29,7","3,74","11,55",0,0,"0,44",0,0,0,0,0,"0,22","0,33","48,73",0,0,0,"8,47",0,"4,73","30,36","313,17",0,0,0,0,0,0,0,0,"15,29","60,39","16,94","38,06"
0,0,0,0,0,"0,33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,33",0,0,0,0,0,0,0,0,0,0,0,0,"0,11",0,0,"0,22",0,0,"563,97",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,33","62,15",0,0,0,0,0,0,0,0,0,"19,91",0,0,0,"0,11",0,0,0,0,0,0,0,"0,22","0,33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,33",0,"0,11",0,"0,22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,75",0,0,0,0,0,0,0,0,0,"36,96",0,0,0,0,0,0,0,0,0,"0,11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,66",0,0,0,0,0,0,0,"167,09","1,32",0,0,0,0,0,0,0,"0,77",0,0,0,0,"0,99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57,42",0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"0,33",0,0,"0,44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,11",0,"0,77","0,44",0,0,0,"0,11",0,0,0,"23,32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,94",0,0,0,0,"0,11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,18",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,33",0,0,0,0,0,0,0,0,0,0,0
"0,11",0,0,"1,76",0,0,0,0,0,0,0,"469,59",0,0,"0,55",0,"1,43",0,0,"0,11",0,0,0,0,0,0,0,0,0,0,0,0,"0,33",0,"23,65",0,0,0,0,0,0,"0,11",0,0,"2,42",0,"3,08",0,0,"0,11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,11",0,"0,33",0,0,0,"0,22",0,0,0,0,0,0,"19,69",0,0,0,0,0,0,"0,88",0,0,"33,11","0,11",0,0,"0,11",0,0,"3,08",0,"0,22",0,0,"1,43","3,74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,22",0,0,0,0,0,0,"0,55",0,"2,53","4,51",0,0,0,0,0,0,0,"0,22",0,"0,11","0,55",0,0,"3,41","576,73",0,0,0,"2,75",0,0,"0,33",0,"10,67","0,77",0,"18,81",0,0,0,0,0,0,0,0,0,0,0,0,"0,11","23,87",0,0,0,0,0,0,0,0,"0,11",0,0,"27,39",0,"5,5",0,0,0,0,0,0,0,0,0,"0,33",0,0,0,0,0,0,0,0,"5,94",0,0,0,0,0,"4,29",0,0,0,"0,11","113,85",0,0,"27,06",0,0,0,0,0,0,0,0,"0,33"
0,"0,22","0,88",0,"0,11","0,66",0,0,"13,53",0,0,"754,49","149,82",0,"2,53",0,0,0,0,"25,52",0,"0,33","0,88","0,11","0,33","2,2",0,"44,22",0,"0,77","0,22","0,88","1,43","3,19","2037,97","0,66",0,0,"0,33",0,"16,5","0,55","1,1",0,"2,09",0,0,"0,33","3,3","0,22","0,22",0,"0,77","344,08",0,0,"1,54","0,22","10,78",0,0,"0,22",0,0,"2,64",0,"1,65",0,"1844,7",0,"0,22",0,0,0,"623,04","3,3","0,44","34,54",0,0,0,"1,21","0,66","1,43",0,0,0,0,"3,19","71,61","8,36","0,11","1,21",0,"0,11","4,4",0,"0,77","771,32",0,"1,1","0,44",0,"0,99",0,0,"0,22",0,"0,44",0,0,0,0,0,0,0,0,0,"9,24",0,"3,74",0,0,"0,33",0,0,0,0,0,0,0,0,"11,77","1,32",0,"1,21","1,43",0,0,0,"0,11","0,44","0,55",0,0,"99,66",0,"0,33","28,6","1,65","1,87","2,97",0,0,0,"239,14",0,"0,44",0,"1,43","5,72",0,"4,07","3,19","6,82","4,51",0,0,0,"26,84",0,0,0,0,0,0,0,"0,11","0,66",0,"20,79",0,"0,44","0,11","0,33",0,0,"0,33","46,2","37,51",0,0,0,0,"2,2",0,"0,11","26691,06","171,38","0,77",0,0,"35,75","3,08",0,"2,86",0,0,0,"1,43","1,43",0,0,0,0,0,0,"1717,76","5924,71","0,55",0,"0,11","11,99",0,0,0,0,"0,44","0,22","0,22","2,31"
"1,21","0,44","6459,53","0,22","112,64","65,56",0,"25,19","1748,56",0,"8,8","846,89","661,1",0,"16,39","0,66","5,5","22,66",0,"9724,55","0,44","40,15","3,52","0,88","24,64",44,"0,33","1000,12","0,44","8,25","77,22","55,33","137,72","894,63","4878,94","25,08","0,22","105,38","79,86",0,"252,89","11,55","165,88","10,89","16135,13","379,61",0,"10,01","2437,82","432,74","44,11","3,3","32,45","138,71","3,96","7,7","172,48","47,52","776,38","13,2","364,98","38,17",0,"274,78","3,63",0,"6,82","21,12",0,"503,03","656,37","157,85","13,53",0,"4361,94","267,19","0,55","67,65","0,22","8,25","1178,21","14,52","26,62","72,71","1,87","6,27","33,77","2,09","75,35","220,44","4,07","373,78","6,49","0,33","3,74","73,26",0,"275,99","9107,67","14,08","14,85","11,66",0,"130,9",0,"1,21","11,77",0,"6,93",0,"0,44",0,"1,87","16,61","24,53","454,96","2,75",0,"1218,14","0,66","76,89","2956,91","9,68","14,3",0,"343,53","5,94",0,"1082,18","230,12","125,73","28,38","389,84","5,39",0,"940,28","0,88",0,"1,1","6312,68","4,18","2,09","11,22",0,"1,98","317,9","39,93","1008,48","50,71","9,79","891,33","836,55",0,0,"0,11","105,27","4,51","40,7",0,"41,25","19,47","25,63","208,67","19,14","6285,84","988,9","124,85","9,9","1015,3","111,87",0,"36,52","0,44","36,63","0,88","0,77","1,1","2,31","1123,21",0,"422,62","12,43","20,13","8,03","12,87","125,51","0,22","56,1","275,55","8157,49",0,"2,97","7,92","5,61","117,81","37,62","10,67","284,46","6224,35",11,0,0,"266,09","16,17",0,"560,01",0,"0,33","226,6","1421,64","431,2",0,0,0,"19,03",0,"1,54","2382,71","13745,6","36,3",0,"77,22","438,9",0,"17,82","8,25","3,74","14,63","8,8","63,8","23,1"
0,0,0,0,0,0,0,"1,21","0,99",0,"1,1",0,0,0,"0,11",0,0,"1,76",0,0,0,0,0,0,"0,22",0,0,"13,2",0,0,0,"2,53",0,"12,43",0,0,0,0,"2,53",0,0,0,"0,22",0,0,0,0,0,0,0,"1,43",0,0,0,0,"0,44","20,13","0,33","0,77",0,0,0,0,0,0,0,0,0,"0,55",0,"0,11",0,0,0,0,0,0,0,0,"0,44","0,22","0,11",0,0,0,"0,11","0,99",0,0,0,0,0,0,0,0,0,0,0,0,"0,66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",99,0,0,0,0,0,0,0,"0,33",0,0,0,0,0,0,"1,1",0,0,0,"5,94",0,"0,22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,33",0,"0,11","0,44",0,"1,32",0,0,0,0,0,0,0,"8,25",0,0,0,0,0,"11,33",0,0,0,0,0,0,0,0,0,"0,22","0,77",0,0,0,0,0,0,0,0,0,0,0
0,0,0,"0,11",0,0,0,0,"0,22",0,0,"0,66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,53",0,0,0,0,0,0,0,0,0,0,0,"20,24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,98","0,22","3,08","4,62",0,0,0,0,0,0,0,0,0,0,0,"1,32",0,0,0,0,0,0,0,0,0,"0,55",0,0,0,"3,08",0,0,"0,22",0,0,0,0,0,"0,22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,66",0,0,0,"0,22","0,33",0,"0,22",0,0,0,0,0,0,0,0,0,0,0,"2,2","19,36",0,0,0,0,0,0,0,0,"0,33",0,0,"0,55",0,"0,11",0,0,0,0,0,"0,55",0,0,0,0,0,"1,54",0,0,0,0,0,"0,22",0,0,0,0,0,"0,88",0,"0,44",0,0,0,0,0,0,0,0,"0,66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,63","20,79",0,0,"0,44",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"0,22","0,77",0,0,0,0,0,0,"1,54",0,"0,22",0,0,0,0,0,0,0,0,"1,54",0,0,"239,25","3,52",0,0,"18,26","26,29",0,0,0,0,0,"42,35","39,6",0,0,"0,55",0,0,0,0,0,"0,33",0,0,0,"12,87",0,"3,08","0,33",0,"6,93",0,0,0,0,"61,16",0,0,0,"0,22",0,"6,38","33,77",0,"3,19",0,0,0,0,0,0,0,0,0,0,0,"0,22",0,"6,27",0,0,0,"0,11",0,0,"6,93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,11",0,0,0,0,0,"0,11",0,0,0,"7,26",0,0,0,0,0,0,0,0,0,"0,22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,75",0,0,0,0,0,"0,33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,54",0,"1,76",0,0,0,"3,41",0,0,0,0,"0,44","0,55",0,0,0,0,0,"20,35",0,0,"0,55","1,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,99",0,0,"10,67","1,76",0,0,0,0,0,0,0,0,0,0,0,"3,3"
0,0,0,0,0,0,0,0,0,0,0,"0,66","1,32",0,0,0,0,0,0,"2,42",0,"2,2",0,0,0,0,0,0,0,0,"2,31",0,0,"0,77","18,59","0,88",0,"0,33",0,0,0,0,0,0,"67,65","357,06",0,0,"32,89",0,0,"0,22",0,0,0,0,0,0,"0,22",0,0,"2,53",0,"11,11",0,0,0,0,"57,97",0,0,"4,18",0,0,"10,56","3,52",0,"5,17",0,0,0,0,0,"10,67","24,64",0,0,0,0,"0,55",0,"6,38",0,0,0,"0,11",0,0,"11,77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,22",0,0,0,"10,78",0,0,0,"0,33",0,0,"1,21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,55",0,"0,88","70,73",0,0,0,"2,53",0,"0,44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"418,22",0,0,0,"448,8",0,0,0,0,"3,74","0,66",0,0,0,0,0,"0,22",0,0,"0,44","1,87",0,0,0,0,0,0,"2,42",0,0,0,0,0,0,0,0,0,0,0,"10,12","15,73",0,0,0,0,0,0,0,0,0,0,0,"0,33"
0,"0,22",0,0,0,"0,11",0,0,"2,2","7663,92",0,"70,18","15,18",2508,0,0,0,0,0,"27,06",0,0,0,0,0,"0,11",0,"1,54",0,"8,8",0,"2,31","0,33","1,98","92,95",0,0,"0,66","5,72",0,"2,97","8,25","0,22",0,"47,63","0,11",0,0,"0,22","0,99","0,22","27,94","6,49","4,51","0,33",0,"0,44",0,"1,54",0,0,"0,99",0,"0,77",0,0,"0,11","2,42","100,54",0,0,0,0,0,"365,2","0,66",0,"39,82",0,0,0,"0,33",0,"0,99",0,0,0,0,"70,18","49,17",0,"4,4","1,21",0,"125,51","0,55",0,"1302,73","2,97",0,0,0,"1579,93","172,26",0,"0,88","0,22",0,"1,76","20,57",0,0,"8,25",0,"0,33","0,22",0,0,"0,66","1,1","0,22","1,21",0,0,0,"1,1",0,0,0,0,0,0,"0,77",0,0,"0,44",0,0,0,0,"0,44","21,78",0,0,0,"0,22",0,0,"0,77",0,"0,44","0,88",0,0,0,"0,33",0,"0,44",0,0,0,0,"0,11","0,88","118,36","0,22",0,"44,11",0,"1,1","24558,71","0,33",0,0,0,0,0,"0,66",0,0,"1,54",0,"0,11",0,"2,53",0,0,"1,54","10,78",0,0,0,0,0,"92,29",0,"0,11","4,51","3,74","3,08",0,0,"12,54","4,84",0,"0,66",0,0,0,0,"222,53","209,22",0,0,"3,19","5248,21","0,33","292,71","983,62","0,33","31,46",0,"0,11",0,0,0,0,"28,71","969,32","0,11","1,87"
"1,43","4,18","65,01","0,66","0,33","51,37",0,"0,88","4009,06",0,"0,33","13825,35","20834,55",0,"34,1","7,7","6,16","0,77",0,"2577,19","0,88","1,43","22,22","0,77","275,11","248,49","0,88","5570,73",0,"35,53","12,54","13,53","19,8","25,74","20743,14","0,99","0,44","0,22","2,31",0,"897,49","15,07","341,44","0,11","237,93","1,54","0,11","28,71","15,29","2455,97","20,35","53,79","60,17","3507,13","0,33","0,33","170,06","99,55","102,96","35,09",0,"0,99",0,"3,85","6,71",0,"23,32","108,35","24367,53","3,08","14,74","0,99","0,22",0,0,"42,46","1,54","75,13","1,21","0,33","7,59","17,16","98,56","24,53","0,88","13,97","0,77","4,29","91,63","2847,57","92,18","434,06","16,83","3,74","40,37","215,82",0,"5964,09","11035,2","0,44","13,53","73,04",0,"7,59","0,11","1,54","26,4",0,"84,92",0,"0,99",0,"38,94","15,73","71,72","10,56","128,7",0,"1334,63","0,77","434,72",0,"7,59","2,09",0,"4,18","1,32",0,"4,62",0,"12,98",0,"600,05","18,26",0,"20,68","3,74",0,0,"7,04","13,53","5,28","30,14","0,11","2,31","5315,31","1,32","4,4","323,95","26,18","36,19","62,81",0,0,"0,44","738,98","4,84","46,42",0,"42,13","177,76","175,34","239,14","68,2","522,06","267,74","29,37","208,01",0,"454,85",0,"20,02","0,22","0,22","3,08","0,44",0,"28,6","8,91",0,"2389,64","3,3","11,99","1,1","23,87","717,09","0,66","1,43","3275,47","4479,42",0,0,"0,33","0,22","8,25","1,87","8,36","4707,78","13170,96","133,76",0,0,"137,39","41,69",0,"67,98","0,22","1,1","7,92","31,9","6205,43",0,0,"0,22","28,16",0,"18,48","18463,06","108627,09","442,75",0,"1,76","666,93","0,22","33,55","0,33",0,"132,77","84,37","85,8","175,34"
