AFG,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHI,CHL,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FRO,FLK,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,IMY,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,PRK,KOR,KSV,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,PRI,QAT,REU,ROM,RUS,RWA,SHN,SPM,WSM,SMR,STP,SAU,SEN,SRB,SCG,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,KNA,LCA,VCT,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,VGB,WLF,PSE,YEM,ZMB,ZWE
0,0,0,0,0,0,"7,2","56,28","16,56",0,"118,92",0,"73,92",0,"13,44",0,0,"19,2",0,"56,52","1,32",0,"19,44",0,"3,84","0,12",0,"25,92",0,0,0,0,"0,48","1,44","591,12",0,"0,24",0,"0,24",0,"9,24",0,"15,96",0,"2,4",0,0,"4,08",0,"0,12","66,96",0,0,"2,76",0,"6,12",0,"4,92",0,"4,56",0,0,0,0,0,0,0,"4,2","50,64","1,2",0,0,0,0,"53,76","0,12",0,"3,48","0,36","5,76","5,88",0,"4,56","0,12","0,12","10,92",666,"5,04",0,"0,96",0,"1,32","1,8",0,0,"1,8",0,0,"439,44","9,84","0,24","0,24",0,"2,4",0,0,0,0,0,0,0,0,0,0,0,0,"0,24",0,"0,6",0,"0,24",0,0,0,0,0,0,0,"14,88",0,0,0,"11,52",0,0,"0,12",0,0,"0,48",0,0,"3,24",0,0,0,"44,16","289,8",0,0,"5,04",0,"0,36",0,0,0,"0,36",0,"0,12",0,"30,96",0,"0,12","2,52","5,04",0,"0,12","1060,44",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,44",0,0,0,0,0,0,0,"2,64","47,88",0,"11,52","5,4",12,"1,08","0,48",0,"12,72","0,72",0,0,0,"7,68",0,0,"0,12",0,0,"106,8",0,0,0,6,0,0,0,0,"985,68","9037,2","12,6",0,0,"218,88",0,"63,6","7,08",0,0,0,0,0
0,0,0,0,0,0,0,"0,12","41,52",0,"0,24","6,36","9,96",0,"2,04",0,0,"0,72",0,"0,24","1,2",0,"0,6",0,12,"0,24",0,"42,84",0,0,0,"0,24","0,36","1,08","426,84",0,0,0,"0,24",0,114,0,1092,0,"5,64",0,0,"21,12","0,12",0,"1,08","0,24",0,"10,8",0,0,"34,44",0,"1,56","7,56",0,0,0,0,0,0,0,"11,64","126,36","0,24",0,0,0,0,"228,36",0,"0,48","14,28","0,24",0,0,"0,36","13,08",0,0,"5,4","0,12","5,64",0,9,0,"0,84",0,0,"0,12","6,96",0,"8,64","594,24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,12","0,24",0,"0,36",0,"0,84",0,"0,36",0,0,"0,12",0,0,0,0,"0,12",0,0,0,"5,4",0,0,0,0,0,0,0,0,0,"0,12",0,0,0,"0,96",0,"0,48","7,56","0,72","2,16",0,0,0,"2,76",0,0,0,213,0,"0,36","234,24","0,48",0,"0,6","0,72","0,24",0,0,0,"0,24",0,0,0,0,0,0,"0,36",0,"1,92",0,"0,36",0,0,0,0,0,"0,24","192,48",0,0,0,0,0,"0,84",0,"19,32","109,8",0,0,0,"0,72",0,0,"0,96",0,0,"1,44",0,"1,56",0,0,0,0,0,0,"2,28","5614,68","31,2",0,0,"606,48",0,0,0,0,"0,48","0,24",0,0
"0,6","0,24","41,4","0,12",0,"1,56",0,0,"56,52",0,0,"3049,68","380,88",0,"3,36","70,56","1,56",0,0,"21,84",0,"15,96","0,36",0,"2,4","0,12","0,24","659,52",0,"3,84","0,6",0,"0,24",0,"1099,68","0,48",0,"1,8","0,24",0,"150,36","0,6","9,6",0,"349,32","5,16",0,0,"44,04","0,24","1,32","50,28","1,32","0,12","0,36",0,"0,96","2,52",0,"1,2",0,0,0,57,0,0,"6,12","0,6","862,68","7,8","3,24","4,2","1,8",0,"626,88","0,36",0,129,0,0,"3,36","21,12","1,08","0,24",0,"1,08",0,"0,24","2,64","153,48",0,"190,32","607,08","22,8","351,6","2,04",0,"4061,04","70,68",0,"2,4","768,72",0,0,0,0,0,0,"4465,44",0,"1,2",0,54,0,0,"8521,8",0,0,"0,72",0,"0,24","1,32","0,48",0,0,0,0,0,"5,16","0,12",0,0,"10,92","4,92",0,"17,16",0,0,0,51,0,"41,04","0,24","2,64","0,6","91,8","0,36","42,84","45,36","0,24","0,36","169,8",0,0,0,"12,48","465,6","11,64",0,"17,16","4,08","2,04",12,"16,68","1,44","3,72","0,24","288,6",0,"0,24",0,"0,36",0,"0,24","0,24",0,0,"8183,88",0,0,"1,56",0,0,0,"0,48",0,0,0,"282,96",0,0,0,0,0,"255,84",0,"0,84","7,32","11,28","805,8",0,0,0,"0,24",0,"1,08",0,"0,36","0,36","6,6","183,6",0,0,0,"0,84",0,462,"305,4","3662,4","6,36",0,"0,6","90,24","0,84",0,0,"0,12","4358,16","166,56","0,48","306,6"
0,0,0,0,"1,08",0,0,"0,12","2,28",0,"0,24","51,6","12,12",0,"0,12",0,0,0,0,"5,4","113,76",0,"1,44",0,"0,6",0,0,"41,52",0,0,0,0,"0,48",0,"665,52",0,0,0,0,0,"12,84",0,"19,44",0,"0,24",0,0,"90,12",0,"0,24","0,84",0,0,"0,96",0,0,"14,28","0,72","0,36",0,0,0,0,0,0,0,"1,68","0,96","11,04",0,"0,24",0,0,0,"8,88","0,12",0,"0,6","0,48",0,0,3,"1841,88",0,"0,12","1,44",0,1515,0,"3,96",0,"1,44","0,36",0,0,"0,6",0,0,"22,56","8,4","0,36",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,36","1,92",0,0,"0,12",0,0,0,0,"0,24",0,0,0,0,0,0,0,0,"160,68","0,72",0,0,0,0,0,0,0,"0,72",0,"0,36",0,0,"0,6","0,36","3,6","205,56",0,0,0,0,0,"0,36",0,"0,12",0,"152,52","0,48",0,"2,88","6,96",0,0,"0,6",0,0,0,0,0,0,0,"0,36",0,0,0,0,0,"0,36",0,0,"0,12",0,0,0,0,"2,88","16,68",0,0,0,0,0,0,0,"1,68","0,12",0,0,0,0,0,0,0,0,0,"1,08","0,12",0,0,0,0,0,0,0,"1486,92","2225,76","1,68",0,"0,12","58,32",0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,"0,6",0,0,0,0,0,0,"1,08",0,"9,96",0,0,0,0,0,"0,12",0,0,0,"0,72",0,"0,36","4,08","0,24",0,"2,16","1,68",0,0,0,0,0,"427,56","6,48",0,0,"27,72",0,0,0,0,0,"2,64",0,0,0,0,0,0,0,0,"70,2",0,0,0,0,"61,32",0,0,"807,84","2,28",0,"4,8",0,0,"2,4",0,0,0,0,0,"0,12",0,0,0,0,"0,12","0,6",0,"9,84",0,0,0,"0,12",0,0,"5,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,68",0,0,0,0,0,0,0,0,0,"0,24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,24","56,4",0,0,0,"0,36",0,"0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,36",0,0,0,0,"46,44",0,0,0,0,0,0,0,0,0,0,"0,12","0,36",0,0,0,0,0,"141,96",0,0,"0,48","0,84",0,0,0,"0,36",0,0,"0,72",0,0,0,0,0,0,0,0,"6,6",0,0,"10,68","3,48",0,0,0,0,0,0,0,0,0,0,"9,48","1,8"
0,0,"0,36",0,0,0,0,0,"0,24",0,0,"17,76","1,2",0,0,"2,88",0,0,0,"2,28",0,"1,08",0,0,0,0,0,"0,36",0,0,0,0,0,0,"112,44",0,0,"26,4","0,12",0,"0,12",0,0,0,"5162,16","77,28",0,0,3,0,0,"0,12",0,0,"96,48",0,0,0,"24,24",0,"1,08",0,0,"26339,64",0,0,"0,12",0,"33,96",0,0,"53,88","27,48",0,"9,72",0,0,"4,68",0,0,0,"0,48",0,0,0,0,0,0,"0,12","0,6",0,"10,2","0,84","0,48",0,0,0,"0,12","10,68",0,"0,36","2,04",0,"71,28",0,0,0,0,"34,44",0,0,0,"0,36",0,0,"0,48",0,0,0,0,0,"19,68",0,0,0,0,0,0,0,0,0,0,"0,72",0,0,0,0,0,0,"0,48",0,"1,56",0,0,0,"3,96",0,"0,6","1,8",0,0,"14,04",0,0,0,"3,72","6,12","0,6",0,0,"0,24",0,0,"0,48",0,0,0,"1,68",0,0,0,"4,32",0,0,0,0,"0,48","251,04",0,0,0,0,0,0,0,0,0,"1,92","1,2",0,0,0,0,0,"14,16",0,0,"8,28","1,68","18,96",0,0,0,0,0,0,0,0,0,"0,24",0,0,0,0,"0,72",0,"17,04","5,88","83,28",0,0,0,0,0,0,0,0,"16,56",0,"3,36","7,56"
0,"0,36",0,0,0,"0,12",0,0,18,0,0,"1053,72","4,68",0,0,0,0,0,0,"16,56",0,0,"0,48",0,0,"0,48",0,"13,08",0,"0,96",0,0,0,0,"832,08",0,0,0,0,0,"4,44","0,24","0,96",0,"0,24",0,0,0,0,"2,76","0,6","1,08","11,04","26,28",0,0,0,0,"0,24",0,0,0,0,0,0,0,"1,2","1047,24","381,36",0,"0,12",0,0,0,"783,84",0,0,0,0,0,0,"0,84",0,"0,24",0,0,0,0,"1,8","111,36",0,"0,96",0,0,"0,12","2,52",0,"31,2","23,28",0,0,"0,24",0,0,0,0,0,0,"0,24",0,0,"848,16","0,24",0,0,0,"2,04",0,"1,92",0,"0,72",0,0,0,0,"0,24",0,0,0,0,0,0,"6,12","0,96",0,"0,24",0,0,0,0,"0,12",0,0,0,0,"17,52",0,"0,24","33,72",0,0,"0,12",0,0,0,"7,8",0,0,0,0,"3,72","0,84","0,36",0,"201,96",0,0,"1,08",0,"2,64","10668,48",0,0,0,0,0,0,0,0,0,"4,32",0,0,0,"4,32","0,36",0,0,"12,12","7,8",0,0,0,0,0,0,0,"397,08","1,32","0,48",0,0,0,0,0,"0,12",0,0,0,0,"4,32",0,0,0,0,"1433,04",0,"196,2","2497,8","2,52",0,0,"0,84",0,0,0,0,"0,6","0,36",0,"0,6"
"0,24",0,"0,24",0,0,"0,24",0,0,"0,48",0,0,"43,56","2,88",0,0,"2,04","0,48",0,0,"5,28",0,"0,12","0,12",0,0,0,"0,12","0,72",0,"2,52",0,"1,08",0,"0,48","440,52",0,0,0,"2,4",0,"0,48",0,"0,12",0,0,0,0,0,"0,48",0,"0,72","3,72",0,0,"752,76",0,"0,36",0,"37,08",0,0,3,0,0,0,0,"0,24","0,12","189,96",0,"0,12",0,0,0,"22,92","0,6",0,"11,16",0,0,"1,92","1,08","0,12",0,0,0,0,0,"0,96","13,44",0,"62,28",0,"0,36","4,32","0,48",0,"390,12","25,32",0,0,"6,96",0,"556,08",0,0,0,0,"24,12",0,0,0,"2,64",0,0,"0,6",0,0,"0,24",0,0,0,"0,12",0,0,"0,12",0,0,"2,88",0,0,"0,48","2,88","0,24",0,0,0,0,0,"0,36",0,0,0,"0,12","0,24","67,8","0,12","1,56","4,32","2,76",0,"2,04",0,0,0,"19,56","2,76","3,84",0,"0,48","0,6",0,"0,12",0,0,"0,24",0,"14,28",0,0,0,0,0,0,0,0,0,"176,76",0,0,"0,48",0,"0,24",0,0,0,0,"4,44","6,72",0,0,0,0,0,"198,96",0,0,"32,4","4,08","12,6",0,0,"0,48",0,0,0,0,0,"0,24","0,36","53,16",0,0,0,"9,24",0,"5,16","33,12","341,64",0,0,0,0,0,0,0,0,"16,68","65,88","18,48","41,52"
0,0,0,0,0,"0,36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,36",0,0,0,0,0,0,0,0,0,0,0,0,"0,12",0,0,"0,24",0,0,"615,24",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,36","67,8",0,0,0,0,0,0,0,0,0,"21,72",0,0,0,"0,12",0,0,0,0,0,0,0,"0,24","0,36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,36",0,"0,12",0,"0,24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"40,32",0,0,0,0,0,0,0,0,0,"0,12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,72",0,0,0,0,0,0,0,"182,28","1,44",0,0,0,0,0,0,0,"0,84",0,0,0,0,"1,08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62,64",0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"0,36",0,0,"0,48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,12",0,"0,84","0,48",0,0,0,"0,12",0,0,0,"25,44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,48",0,0,0,0,"0,12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,56",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,36",0,0,0,0,0,0,0,0,0,0,0
"0,12",0,0,"1,92",0,0,0,0,0,0,0,"512,28",0,0,"0,6",0,"1,56",0,0,"0,12",0,0,0,0,0,0,0,0,0,0,0,0,"0,36",0,"25,8",0,0,0,0,0,0,"0,12",0,0,"2,64",0,"3,36",0,0,"0,12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,12",0,"0,36",0,0,0,"0,24",0,0,0,0,0,0,"21,48",0,0,0,0,0,0,"0,96",0,0,"36,12","0,12",0,0,"0,12",0,0,"3,36",0,"0,24",0,0,"1,56","4,08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,24",0,0,0,0,0,0,"0,6",0,"2,76","4,92",0,0,0,0,0,0,0,"0,24",0,"0,12","0,6",0,0,"3,72","629,16",0,0,0,3,0,0,"0,36",0,"11,64","0,84",0,"20,52",0,0,0,0,0,0,0,0,0,0,0,0,"0,12","26,04",0,0,0,0,0,0,0,0,"0,12",0,0,"29,88",0,6,0,0,0,0,0,0,0,0,0,"0,36",0,0,0,0,0,0,0,0,"6,48",0,0,0,0,0,"4,68",0,0,0,"0,12","124,2",0,0,"29,52",0,0,0,0,0,0,0,0,"0,36"
0,"0,24","0,96",0,"0,12","0,72",0,0,"14,76",0,0,"823,08","163,44",0,"2,76",0,0,0,0,"27,84",0,"0,36","0,96","0,12","0,36","2,4",0,"48,24",0,"0,84","0,24","0,96","1,56","3,48","2223,24","0,72",0,0,"0,36",0,18,"0,6","1,2",0,"2,28",0,0,"0,36","3,6","0,24","0,24",0,"0,84","375,36",0,0,"1,68","0,24","11,76",0,0,"0,24",0,0,"2,88",0,"1,8",0,"2012,4",0,"0,24",0,0,0,"679,68","3,6","0,48","37,68",0,0,0,"1,32","0,72","1,56",0,0,0,0,"3,48","78,12","9,12","0,12","1,32",0,"0,12","4,8",0,"0,84","841,44",0,"1,2","0,48",0,"1,08",0,0,"0,24",0,"0,48",0,0,0,0,0,0,0,0,0,"10,08",0,"4,08",0,0,"0,36",0,0,0,0,0,0,0,0,"12,84","1,44",0,"1,32","1,56",0,0,0,"0,12","0,48","0,6",0,0,"108,72",0,"0,36","31,2","1,8","2,04","3,24",0,0,0,"260,88",0,"0,48",0,"1,56","6,24",0,"4,44","3,48","7,44","4,92",0,0,0,"29,28",0,0,0,0,0,0,0,"0,12","0,72",0,"22,68",0,"0,48","0,12","0,36",0,0,"0,36","50,4","40,92",0,0,0,0,"2,4",0,"0,12","29117,52","186,96","0,84",0,0,39,"3,36",0,"3,12",0,0,0,"1,56","1,56",0,0,0,0,0,0,"1873,92","6463,32","0,6",0,"0,12","13,08",0,0,0,0,"0,48","0,24","0,24","2,52"
"1,32","0,48","7046,76","0,24","122,88","71,52",0,"27,48","1907,52",0,"9,6","923,88","721,2",0,"17,88","0,72",6,"24,72",0,"10608,6","0,48","43,8","3,84","0,96","26,88",48,"0,36","1091,04","0,48",9,"84,24","60,36","150,24","975,96","5322,48","27,36","0,24","114,96","87,12",0,"275,88","12,6","180,96","11,88","17601,96","414,12",0,"10,92","2659,44","472,08","48,12","3,6","35,4","151,32","4,32","8,4","188,16","51,84","846,96","14,4","398,16","41,64",0,"299,76","3,96",0,"7,44","23,04",0,"548,76","716,04","172,2","14,76",0,"4758,48","291,48","0,6","73,8","0,24",9,"1285,32","15,84","29,04","79,32","2,04","6,84","36,84","2,28","82,2","240,48","4,44","407,76","7,08","0,36","4,08","79,92",0,"301,08","9935,64","15,36","16,2","12,72",0,"142,8",0,"1,32","12,84",0,"7,56",0,"0,48",0,"2,04","18,12","26,76","496,32",3,0,"1328,88","0,72","83,88","3225,72","10,56","15,6",0,"374,76","6,48",0,"1180,56","251,04","137,16","30,96","425,28","5,88",0,"1025,76","0,96",0,"1,2","6886,56","4,56","2,28","12,24",0,"2,16","346,8","43,56","1100,16","55,32","10,68","972,36","912,6",0,0,"0,12","114,84","4,92","44,4",0,45,"21,24","27,96","227,64","20,88","6857,28","1078,8","136,2","10,8","1107,6","122,04",0,"39,84","0,48","39,96","0,96","0,84","1,2","2,52","1225,32",0,"461,04","13,56","21,96","8,76","14,04","136,92","0,24","61,2","300,6","8899,08",0,"3,24","8,64","6,12","128,52","41,04","11,64","310,32","6790,2",12,0,0,"290,28","17,64",0,"610,92",0,"0,36","247,2","1550,88","470,4",0,0,0,"20,76",0,"1,68","2599,32","14995,2","39,6",0,"84,24","478,8",0,"19,44",9,"4,08","15,96","9,6","69,6","25,2"
0,0,0,0,0,0,0,"1,32","1,08",0,"1,2",0,0,0,"0,12",0,0,"1,92",0,0,0,0,0,0,"0,24",0,0,"14,4",0,0,0,"2,76",0,"13,56",0,0,0,0,"2,76",0,0,0,"0,24",0,0,0,0,0,0,0,"1,56",0,0,0,0,"0,48","21,96","0,36","0,84",0,0,0,0,0,0,0,0,0,"0,6",0,"0,12",0,0,0,0,0,0,0,0,"0,48","0,24","0,12",0,0,0,"0,12","1,08",0,0,0,0,0,0,0,0,0,0,0,0,"0,72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2",108,0,0,0,0,0,0,0,"0,36",0,0,0,0,0,0,"1,2",0,0,0,"6,48",0,"0,24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,36",0,"0,12","0,48",0,"1,44",0,0,0,0,0,0,0,9,0,0,0,0,0,"12,36",0,0,0,0,0,0,0,0,0,"0,24","0,84",0,0,0,0,0,0,0,0,0,0,0
0,0,0,"0,12",0,0,0,0,"0,24",0,0,"0,72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,76",0,0,0,0,0,0,0,0,0,0,0,"22,08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,16","0,24","3,36","5,04",0,0,0,0,0,0,0,0,0,0,0,"1,44",0,0,0,0,0,0,0,0,0,"0,6",0,0,0,"3,36",0,0,"0,24",0,0,0,0,0,"0,24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,72",0,0,0,"0,24","0,36",0,"0,24",0,0,0,0,0,0,0,0,0,0,0,"2,4","21,12",0,0,0,0,0,0,0,0,"0,36",0,0,"0,6",0,"0,12",0,0,0,0,0,"0,6",0,0,0,0,0,"1,68",0,0,0,0,0,"0,24",0,0,0,0,0,"0,96",0,"0,48",0,0,0,0,0,0,0,0,"0,72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,96","22,68",0,0,"0,48",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"0,24","0,84",0,0,0,0,0,0,"1,68",0,"0,24",0,0,0,0,0,0,0,0,"1,68",0,0,261,"3,84",0,0,"19,92","28,68",0,0,0,0,0,"46,2","43,2",0,0,"0,6",0,0,0,0,0,"0,36",0,0,0,"14,04",0,"3,36","0,36",0,"7,56",0,0,0,0,"66,72",0,0,0,"0,24",0,"6,96","36,84",0,"3,48",0,0,0,0,0,0,0,0,0,0,0,"0,24",0,"6,84",0,0,0,"0,12",0,0,"7,56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,12",0,0,0,0,0,"0,12",0,0,0,"7,92",0,0,0,0,0,0,0,0,0,"0,24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"0,36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,68",0,"1,92",0,0,0,"3,72",0,0,0,0,"0,48","0,6",0,0,0,0,0,"22,2",0,0,"0,6","1,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,08",0,0,"11,64","1,92",0,0,0,0,0,0,0,0,0,0,0,"3,6"
0,0,0,0,0,0,0,0,0,0,0,"0,72","1,44",0,0,0,0,0,0,"2,64",0,"2,4",0,0,0,0,0,0,0,0,"2,52",0,0,"0,84","20,28","0,96",0,"0,36",0,0,0,0,0,0,"73,8","389,52",0,0,"35,88",0,0,"0,24",0,0,0,0,0,0,"0,24",0,0,"2,76",0,"12,12",0,0,0,0,"63,24",0,0,"4,56",0,0,"11,52","3,84",0,"5,64",0,0,0,0,0,"11,64","26,88",0,0,0,0,"0,6",0,"6,96",0,0,0,"0,12",0,0,"12,84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,24",0,0,0,"11,76",0,0,0,"0,36",0,0,"1,32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,6",0,"0,96","77,16",0,0,0,"2,76",0,"0,48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"456,24",0,0,0,"489,6",0,0,0,0,"4,08","0,72",0,0,0,0,0,"0,24",0,0,"0,48","2,04",0,0,0,0,0,0,"2,64",0,0,0,0,0,0,0,0,0,0,0,"11,04","17,16",0,0,0,0,0,0,0,0,0,0,0,"0,36"
0,"0,24",0,0,0,"0,12",0,0,"2,4","8360,64",0,"76,56","16,56",2736,0,0,0,0,0,"29,52",0,0,0,0,0,"0,12",0,"1,68",0,"9,6",0,"2,52","0,36","2,16","101,4",0,0,"0,72","6,24",0,"3,24",9,"0,24",0,"51,96","0,12",0,0,"0,24","1,08","0,24","30,48","7,08","4,92","0,36",0,"0,48",0,"1,68",0,0,"1,08",0,"0,84",0,0,"0,12","2,64","109,68",0,0,0,0,0,"398,4","0,72",0,"43,44",0,0,0,"0,36",0,"1,08",0,0,0,0,"76,56","53,64",0,"4,8","1,32",0,"136,92","0,6",0,"1421,16","3,24",0,0,0,"1723,56","187,92",0,"0,96","0,24",0,"1,92","22,44",0,0,9,0,"0,36","0,24",0,0,"0,72","1,2","0,24","1,32",0,0,0,"1,2",0,0,0,0,0,0,"0,84",0,0,"0,48",0,0,0,0,"0,48","23,76",0,0,0,"0,24",0,0,"0,84",0,"0,48","0,96",0,0,0,"0,36",0,"0,48",0,0,0,0,"0,12","0,96","129,12","0,24",0,"48,12",0,"1,2","26791,32","0,36",0,0,0,0,0,"0,72",0,0,"1,68",0,"0,12",0,"2,76",0,0,"1,68","11,76",0,0,0,0,0,"100,68",0,"0,12","4,92","4,08","3,36",0,0,"13,68","5,28",0,"0,72",0,0,0,0,"242,76","228,24",0,0,"3,48","5725,32","0,36","319,32","1073,04","0,36","34,32",0,"0,12",0,0,0,0,"31,32","1057,44","0,12","2,04"
"1,56","4,56","70,92","0,72","0,36","56,04",0,"0,96","4373,52",0,"0,36","15082,2","22728,6",0,"37,2","8,4","6,72","0,84",0,"2811,48","0,96","1,56","24,24","0,84","300,12","271,08","0,96","6077,16",0,"38,76","13,68","14,76","21,6","28,08","22628,88","1,08","0,48","0,24","2,52",0,"979,08","16,44","372,48","0,12","259,56","1,68","0,12","31,32","16,68","2679,24","22,2","58,68","65,64","3825,96","0,36","0,36","185,52","108,6","112,32","38,28",0,"1,08",0,"4,2","7,32",0,"25,44","118,2","26582,76","3,36","16,08","1,08","0,24",0,0,"46,32","1,68","81,96","1,32","0,36","8,28","18,72","107,52","26,76","0,96","15,24","0,84","4,68","99,96","3106,44","100,56","473,52","18,36","4,08","44,04","235,44",0,"6506,28","12038,4","0,48","14,76","79,68",0,"8,28","0,12","1,68","28,8",0,"92,64",0,"1,08",0,"42,48","17,16","78,24","11,52","140,4",0,"1455,96","0,84","474,24",0,"8,28","2,28",0,"4,56","1,44",0,"5,04",0,"14,16",0,"654,6","19,92",0,"22,56","4,08",0,0,"7,68","14,76","5,76","32,88","0,12","2,52","5798,52","1,44","4,8","353,4","28,56","39,48","68,52",0,0,"0,48","806,16","5,28","50,64",0,"45,96","193,92","191,28","260,88","74,4","569,52","292,08","32,04","226,92",0,"496,2",0,"21,84","0,24","0,24","3,36","0,48",0,"31,2","9,72",0,"2606,88","3,6","13,08","1,2","26,04","782,28","0,72","1,56","3573,24","4886,64",0,0,"0,36","0,24",9,"2,04","9,12","5135,76","14368,32","145,92",0,0,"149,88","45,48",0,"74,16","0,24","1,2","8,64","34,8","6769,56",0,0,"0,24","30,72",0,"20,16","20141,52","118502,28",483,0,"1,92","727,56","0,24","36,6","0,36",0,"144,84","92,04","93,6","191,28"
