0,0,0,0,0,0,3,2,4,0,0,0,0,0,16,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,80,0,0,0,0,6,212,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,6,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,116,0,0,0,1,0,0,0,0,129,743,2,0,0,0,0,12,0,0,0,0,0,0
3,1,5,33,0,74,0,0,230,0,7,0,63,0,0,0,4,2,0,66,0,3,1,5,40,12,2,1297,4,10,0,0,621,3,6480,0,3,0,14,0,738,1643,24,0,222,0,27,5,7,98,1,138,23,133,0,0,24,4,18,11,0,8,0,4,4,0,187,29,17553,2,10,1,0,0,716,89,9,12,0,0,3,44,13,15,2,5,0,6,4682,228,7,775,185,0,12,596,0,227,241,0,12,12,0,210,141,53,7,0,23,0,16,0,1,5,8,5,0,0,8,148,28,0,0,5,0,1,1,2,0,0,206,0,0,85,0,8,0,0,0,8,3,224,0,41,0,4,15,231,34932,10,35,110,3,0,1,168,9,51,0,20,13089,7,183,69,31,32,2,1,20,5,0,0,0,1,195,0,0,0,0,0,117,0,6,913,9,28,316,13,4064,0,154,0,0,0,3,0,26,176,215,3,0,0,3,18,126,50,6,2,13,11,49,0,0,89,0,0,1,45146,23305,22,0,332,151,2,0,0,0,24,174,403,477
0,3,120,0,0,121,0,0,21433,0,0,22793,0,0,0,10,0,1,0,1533,0,3,19,2,942,700,2,12184,0,28,2,0,18,0,68268,7,1,0,0,0,1423,5,441,0,469,0,0,55,25,6960,16,4,99,113,0,0,13,34,35,39,0,2,0,1,0,0,82,7,14864,2,2,0,0,0,59970,16,0,147,0,0,0,19,37,11,0,48,28,7,14,3581,36,56,75,1,68,207,0,289,9571,1,0,18,0,0,0,0,0,0,9,0,3,0,22,0,2,9,1171,0,354,0,1225,0,7,0,0,0,0,0,0,0,5,0,398,37,0,54,0,0,0,16,12,16,30,0,0,950,1,5,937,20,16,51,0,0,0,582,2,4,0,151,88,4,522,33,1099,14,1,21,2,1932,0,4,0,0,0,0,0,3,11,0,6731,0,3,12,39,2042,1,2,2062,64,0,0,0,0,0,0,4,5726,48669,8,0,0,0,55,0,23,0,0,7,21,1838,0,0,0,0,0,0,36007,317730,195,0,3,459,0,0,0,0,137,84,17,201
0,0,0,0,0,4,0,0,20,158871,0,132,31,0,0,0,0,0,0,28,0,0,0,0,0,0,0,15,0,24,0,34,5,21,1395,0,0,29,63,0,8,303,4,0,45,2,0,0,3,7,37,56,41,2,2,0,1,0,8,0,0,7,0,22,0,0,0,16,226,0,0,5,0,8277,73,2,0,1,0,0,0,0,0,17,0,0,0,0,864,60,0,35,47,1,4830,1,0,26046,8,0,0,0,16188,196,0,10,0,0,9,2206,2,0,124,0,3,0,0,0,0,33,0,54,0,0,0,14,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,570,0,0,0,0,3,0,3,0,8,25,0,0,0,13,0,0,0,0,0,0,0,20,967,0,0,119,0,9,101089,2,0,0,0,0,0,3,0,0,0,0,1,0,16,0,0,11,153,0,0,0,0,0,1159,0,0,258,7,8,0,0,162,5,0,11,0,0,0,0,6277,6828,0,0,38,0,0,71,45173,3,0,0,3,0,0,0,0,571,18599,2,17
0,0,0,0,0,0,1,1,0,0,7,2,0,0,0,0,0,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,6,209,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0,15,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,14,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,305,0,0,0,3,0,0,0,0,25,6776,0,0,0,0,0,3,0,0,0,0,0,0
0,0,23,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,503,0,0,0,0,5,0,0,0,0,32,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,403,0,27,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,1,46,0,0,0,39,0,0,0,0,0,47,7,0,0,0,0,0,0,4,50,0,0,0,1,0,0,0,0,1222,105,0,3
44,0,2,0,0,10,0,0,1,0,0,40,42,0,0,22,0,0,0,19,0,0,0,11,0,2,0,2,94,130,0,1,346,0,228,0,0,0,2,0,0,30,0,0,0,0,0,0,0,0,1,2,2,105,0,0,0,0,62,0,0,0,0,3,0,0,9,4,13883,0,0,0,0,0,179,0,0,8,0,0,0,2,0,0,0,0,0,0,75,96,0,12501,383,38,6,45,0,0,161,0,14,4,0,6,0,0,0,0,269,0,1,0,6,0,24,2,0,0,6,33,4,6,1,100,2,4,0,3,0,0,4,0,21,0,0,6,0,0,0,3,0,4478,2,0,2,4,0,0,10,0,0,3,0,0,0,12,7166,3894,0,0,0,0,0,140,2,9,0,6,0,0,0,0,0,0,0,0,0,4522,12,0,20,0,24,232,0,0,0,0,91,0,674,0,0,0,3,0,2,6,143,248,0,0,22,37,9,1,0,0,0,4,1,0,0,0,1,0,59,1750,360,0,0,3,1,4,0,0,0,0,22,6,41
0,0,0,0,0,0,10,72,8,0,56,4,0,0,36,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,55,0,9,0,0,0,0,0,4,0,0,0,0,7,0,1,178,0,0,24,0,51,63,0,0,0,0,0,0,0,4,0,1,5,3111,10,0,0,0,0,7,0,0,0,0,123,26,0,24,0,0,0,8,42,0,3,0,1,0,0,0,9,0,0,2,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,27,0,0,0,0,0,0,0,155,0,54,8,2,7,0,0,0,4,0,0,0,3599,0,0,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,16,179,0,61,52,183,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2476,0,0,0,3,0,0,0,0,4792,12029,4,0,0,106,0,124,8,0,0,0,0,0
0,6,34,0,0,3,0,0,42,0,0,218,83,0,0,0,0,0,0,94,0,0,4,0,0,0,0,30,0,104,2,0,14,0,5670,0,0,6,0,0,15,29,3,0,9,0,0,0,4,866,1,141,3195,4,0,0,0,0,10,0,0,0,9979,0,0,0,2,59,469,0,0,0,0,5787,151,5,0,4,0,0,0,0,0,32,0,0,0,0,80,1566,0,157,0,0,3,16,0,385,69,0,0,0,80433,0,0,0,1,0,0,5049,0,60002,0,0,7,3,0,42103,0,3,0,0,0,0,0,38,0,0,0,0,0,0,75,0,4767,0,0,0,0,4,0,0,0,0,0,31,0,0,5,0,11,34,0,0,0,22,0,6,0,0,0,0,0,0,415683,0,0,0,0,967,985601,0,0,0,0,0,0,0,2,0,2,0,3,4,1265,108,0,0,72,2,0,0,0,0,0,0,0,613,26,0,0,0,0,0,0,16,0,0,0,6,74,0,0,0,0,276999,0,143,46247,5,0,0,0,0,0,0,0,7,4,0,3
0,0,153,0,6,154,0,0,147,0,0,2002,2724,0,0,5,0,0,0,0,0,0,6,0,128,40,2,2093,0,13,1,1207,12,324,27479,0,0,185,29,0,469,4,280,0,739949,381,0,51,7,354,9,0,15,240,2,0,7,8,44,38,2,2543,0,1744,13,0,14,193,31743,0,0,412,35,0,8035,4,0,85,0,0,0,3,51,2,0,12,38,8,10,765,3,19,50,0,13,255,0,46,9062,0,0,18,0,3,0,0,0,0,5,0,2,0,6,12,22,12,0,0,5869,0,70,67,9,0,0,0,0,0,0,0,39,0,127,7,0,259,0,0,0,20,33,10,47,0,0,30962,0,3,176,20,21,65,0,0,0,310,1,1,0,22,11,3,245,22,162,85,0,5,3,726,0,21667,0,0,0,3,7,2,1,0,386,0,0,9,6,102,0,3777,2358,4978,0,0,0,0,120,1,5,504,4009,4,0,0,238,37,0,30,0,0,4,27,442,0,0,0,60,0,0,17839,52547,47,0,0,231,0,0,0,0,27,17,22,133
0,0,0,0,0,0,0,2,10,0,5,0,0,0,5,0,0,17,0,0,0,0,3,0,31,0,0,0,0,0,0,0,0,0,38,0,19,0,0,0,15,0,5,0,0,0,0,8,0,0,24,0,0,6,0,3,133,0,0,5,0,0,0,0,0,0,0,1,748,12,0,0,0,0,0,0,0,0,0,8,0,0,65,0,0,1,1,46,0,3,0,0,0,0,0,3,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,23,0,1,0,0,0,1,0,0,0,164,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,67,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,24,2979,5,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,861,4,0,628,12,182,0,101,7,0,0,0,0,0,0,607,0,0,19970,0,0,3,0,6,7,0,0,0,1,0,0,3,0,593,0,0,0,0,280,0,0,159,2,0,63,21979,0,3,0,0,1,0,0,77,3,0,0,0,0,5,0,110,0,0,0,1,0,0,50,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,14,0,0,0,1486,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4270,4837,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,1,0,124,0,0,0,0,4,0,0,0,0,0,0,676,0,0,0,45,0,0,0,2,0,0,39804,0,0,0,0,0,0,0,0,30,0,0,32,21,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,3697,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,90166,0,0,9,17,0,0,0,0,0,0,14,1,0,0,0,0,0,0,9035,0,1,0,2,3,7,543,0,0,0,2,0,8514,1,178,0,3,0,0,39,0,0,117,0,0,7,0,0,7,282,0,9,0,0,0,0,4,2,0,2,957,3,0,0,0,0,280,3,0,3,0,0,0,0,37,0,0,401,0,17,0,15,0,0,21,0,0,4,0,11,66,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,0,18,0,1,0,0,0,2,0,0,0,42,0,211,4171,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,2,0,0,0,0,2,87,0,0,0,0,0,20,0,12,59,0,0,0,6,16,0,0,0,0,4,0,1,0,0,0,0,0,0,31,2340,1624,0,0,1047,0,0,0,0,0,0,0,0
0,37,5,0,0,9,0,0,248,0,0,6312,16008,0,0,2,1,0,0,1021,0,3,7,0,4,0,0,97,0,19,2,7,20,26,8753,6,0,0,2,0,24,6,7,0,20,0,0,0,22,611,0,100,2254,167,0,0,0,0,1,0,0,0,0,0,0,0,58,10,22096,0,0,0,0,0,36054,18,0,182,0,0,0,13,0,10,0,0,0,0,16,10167,2,196,0,0,9,37,0,31,8596,0,0,16,0,0,0,0,0,0,1,0,0,0,47,0,2,0,3,0,45,0,16,0,0,0,0,1,0,0,0,0,0,0,144,26,0,10,0,0,0,0,0,0,2,0,0,1424,0,5,261,0,15,46,0,0,0,102,0,14,0,7,6,0,6,0,31265,6,0,45,0,691,0,1,0,0,0,0,0,0,12,0,88,0,4,14,892,618,0,0,122,96,0,0,0,0,4,0,0,591,2896,1,0,0,34,0,0,21,0,0,0,0,4032,0,0,0,0,0,0,4648,50710,17,0,2,13,0,0,0,0,18,11,187,12
0,0,0,0,0,420,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,537,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,61129,0,0,0,0,0,8,0,52,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399,40,0,0,0,0,0,0,0,0,0,0,1682,341
0,0,1,0,0,5,0,0,49290,0,2,63,157,0,0,0,0,2,0,135,3,25,0,0,5733,1,0,0,0,7,0,3,4,11,2009,41,2,0,2,0,616,77,1796,0,333,0,0,43,62,0,6,5,2,71,0,0,18,232,4,43,0,1,0,7,7,1,6,20,9316,508,1,2,0,0,1339,5,11,31,0,0,0,2,64,21,0,346,0,40,15,60,0,0,125,0,12,42,0,435,603,0,247,25,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,132,3,0,6,3,0,4,11,0,0,2,52,151,12,0,0,2,5,0,39,52,303,948,0,0,0,65,2,0,0,115,0,15979,2225,55,3,1891,1,1,4,0,0,4,0,0,0,0,0,0,8,0,14,0,3,3,0,0,0,2,116,4404,0,0,0,0,1,679,5,173,537,0,0,0,8,92,0,431,0,0,10,3,51,0,0,0,0,0,0,3184,14821,20870,0,0,1963,0,0,0,0,25,12,0,37
0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,206,71,0,39,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,4,46,0,0,0,0,0,0,0,0,5,153,0,0
